Perunit,Municipal,Coast,StationCode,Description,SampleDate,SampleTime,DeliveryDate,AnalyseDate,Intenterococci,Ecoli,Tar,Glass,Plastic,Caoutchouc,Garbage,Wave,Airdirection,Rainfail,Yestrainfail
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άμμος_Αγίου_Νικολάου,GRBW139310012101, 30 μ. από το βορειοανατολικό άκρο της ακτής,21/6/2021,08:29:00,21/6/2021,22/6/2021,10,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Γαργαδωρός_Αγίου_Νικολάου,GRBW139310031101, 20 μ. από το βορειοανατολικό άκρο της ακτής,21/6/2021,08:36:00,21/6/2021,22/6/2021,8,2,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αλμυρός_Αγίου_Νικολάου,GRBW139310021101, Μέσον ακτής,21/6/2021,08:46:00,21/6/2021,22/6/2021,10,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αμμουδάρα_Αγίου_Νικολάου,GRBW139310015101, Μέσον ακτής,21/6/2021,08:54:00,21/6/2021,22/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Καραβοστάσι_Αγίου_Νικολάου,GRBW139310034101, 70 μ. από το βορειοδυτικό άκρο της ακτής. Έναντι πρόσβασης,21/6/2021,09:06:00,21/6/2021,22/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άγιος_Παντελεήμων_Αγίου_Νικολάου,GRBW139310037101, 215 μ. από το ανατολικό άκρο της ακτής,21/6/2021,09:16:00,21/6/2021,22/6/2021,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Βούλισμα_Αγίου_Νικολάου,GRBW139310018101, Μέσον ακτής,21/6/2021,09:25:00,21/6/2021,22/6/2021,24,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Καλό_Χωριό_Αγίου_Νικολάου,GRBW139310030101, 100 μ. από το ανατολικό άκρο της ακτής,21/6/2021,09:38:00,21/6/2021,22/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Θόλος_Ιεράπετρας,GRBW139311160101, 90 μ. από το δυτικό άκρο της ακτής,21/6/2021,10:13:00,21/6/2021,22/6/2021,22,8,ΟΧΙ,ΟΧΙ,ΝΑΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Μόχλος_Ξεροστέρνια_Σητείας,GRBW139313101101, Μέσον ακτής,21/6/2021,10:42:00,21/6/2021,22/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Παπαδιόκαμπος_Σητείας,GRBW139313094101, 40 μ. από το βορειοδυτικό άκρο της ακτής,21/6/2021,11:33:00,21/6/2021,22/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Σητεία_Σητείας,GRBW139313102101, Βορειοδυτικό άκρο ακτής,21/6/2021,11:59:00,21/6/2021,22/6/2021,4,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Ανάλουκας_Σητείας,GRBW139313095101, 70 μ. από το δυτικό άκρο της ακτής,21/6/2021,12:19:00,21/6/2021,22/6/2021,10,4,ΟΧΙ,ΝΑΙ,ΝΑΙ,ΝΑΙ,ΝΑΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Βάι_–_Φοινικόδασος_Σητείας,GRBW139313100101, Νότιο άκρο ακτής,21/6/2021,12:40:00,21/6/2021,22/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,ΕΡΗΜΟΥΠΟΛΗ,GRBW139313175101,Νότιο όριο παραλίας,21/6/2021,12:48:00,21/6/2021,22/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Κουρεμένος_Σητείας,GRBW139313099101, 430 μ. από το βόρειο άκρο της ακτής,21/6/2021,13:02:00,21/6/2021,22/6/2021,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Χιώνα_Σητείας,GRBW139313097101, Μέσον ακτής,21/6/2021,13:11:00,21/6/2021,22/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Κάτω_Ζάκρος_Σητείας,GRBW139313098101, Μέσον ακτής,21/6/2021,14:01:00,21/6/2021,22/6/2021,0,2,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Βούρλια_Σητείας,GRBW139313093101, 70 μ. από το βόρειο άκρο της ακτής,21/6/2021,14:29:00,21/6/2021,22/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Μεγάλη_Παραλία_Ξερόκαμπου_Σητείας,GRBW139312158101, Μέσον ακτής,21/6/2021,14:38:00,21/6/2021,22/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Ρεθύμνης,Επισκοπή_1_Ρεθύμνης,GRBW139318089101, Μέσον ακτής,22/6/2021,07:38:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Καβρός_Αποκορώνου,GRBW139319041101, 1670 μ. από το ανατολικό άκρο της ακτής.,22/6/2021,07:50:00,22/6/2021,23/6/2021,4,2,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Γεωργιούπολη_Αποκορώνου,GRBW139319039101, Μέσον ακτής,22/6/2021,09:02:00,22/6/2021,23/6/2021,6,4,ΝΑΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Αλμυρίδα_Αποκορώνου,GRBW139319038101, Μέσον ακτής,22/6/2021,09:29:00,22/6/2021,23/6/2021,8,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Καλύβες_Αποκορώνου,GRBW139319040101, 200 μ. από το ανατολικό άκρο της ακτής,22/6/2021,09:40:00,22/6/2021,23/6/2021,10,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΝΑΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Κυανή_Ακτή_Αποκορώνου,GRBW139319037101, 600 μ. από το βορειοδυτικό άκρο της ακτής,22/6/2021,10:04:00,22/6/2021,23/6/2021,10,16,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΝΑΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Ομπρός_Γιαλός_Σφακίων,GRBW139324103101, Μέσον ακτής,22/6/2021,11:25:00,22/6/2021,23/6/2021,4,2,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Ίλιγγας_Σφακίων,GRBW139324104101, Μέσον ακτής,22/6/2021,11:39:00,22/6/2021,23/6/2021,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Φραγκοκάστελλο_Χανίων,GRBW139324170101, Μέσον ακτής,22/6/2021,12:09:00,22/6/2021,23/6/2021,6,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,ΠΟΛΥΡΙΖΟΣ,GRBW139314176101,Μέσον ακτής,22/6/2021,12:41:00,22/6/2021,23/6/2021,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,Κόρακας_Ροδάκινο_Αγίου_Βασιλείου,GRBW139314002101, 140 μ. από το ανατολικό άκρο της ακτής,22/6/2021,12:50:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Παχειά_Άμμος_Ιεράπετρας,GRBW139311057101, 90 μ. από το βορειοδυτικό άκρο της ακτής,22/6/2021,08:16:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΝΑΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_Δημοτική_Πλαζ_Ιεράπετρας,GRBW139311047101, 100 μ. από το βορειοανατολικό άκρο της ακτής,22/6/2021,08:42:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_3_Ιεράπετρας,GRBW139311056101, Δυτικό άκρο ακτής,22/6/2021,08:55:00,22/6/2021,23/6/2021,0,2,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_Ιεράπετρας,GRBW139311052101, 740 μ. από το βορειοδυτικό άκρο της ακτής.,22/6/2021,09:06:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Καθαράδες_Ιεράπετρας,GRBW139311045101, Μέσον ακτής,22/6/2021,09:23:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Άγιος_Ιωάννης_Ιεράπετρας,GRBW139311046101, 480 μ. από το ανατολικό άκρο της ακτής,22/6/2021,09:41:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Κουτσουνάρι_Ιεράπετρας,GRBW139311060101, Μέσον ακτής,22/6/2021,09:55:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Φέρμα_Ιεράπετρας,GRBW139311051101, 50 μ. από το δυτικό άκρο της ακτής,22/6/2021,10:09:00,22/6/2021,23/6/2021,4,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Αγιά_Φωτιά_Ιεράπετρας,GRBW139311055101, Μέσον ακτής,22/6/2021,10:23:00,22/6/2021,23/6/2021,2,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Αχλιά_Σχινοκαψάλων_Ιεράπετρας,GRBW139311050101, Μέσον ακτής,22/6/2021,10:34:00,22/6/2021,23/6/2021,0,2,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Άγιος_Παντελεήμων_Ιεράπετρας,GRBW139310029101, 40 μ. από το βορειοδυτικό άκρο της ακτής,22/6/2021,10:44:00,22/6/2021,23/6/2021,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Καλαμοκανιάς_Ιεράπετρας,GRBW139311161101, Μέσον ακτής,22/6/2021,10:58:00,22/6/2021,23/6/2021,4,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Κοινοτική_Πλαζ_Μακρυγιαλού_Ιεράπετρας,GRBW139311054101, 150 μ. από το βορειοανατολικό άκρο της ακτής,22/6/2021,11:12:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ανάληψη_Ιεράπετρας,GRBW139311053101, Μέσον ακτής,22/6/2021,11:23:00,22/6/2021,23/6/2021,0,2,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Λαγκούφα_Ιεράπετρας,GRBW139311048101, Μέσον ακτής,22/6/2021,11:36:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Διασκάρι_Ιεράπετρας,GRBW139311058101, 80 μ. από το βορειοδυτικό άκρο της ακτής,22/6/2021,11:59:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Λιμανάκι_Γούδουρα_Σητείας,GRBW139313096101, 140 μ. από το νοτιοανατολικό άκρο της ακτής,22/6/2021,12:23:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Γρα_Λυγιά_Ιεράπετρας,GRBW139311159101, Μέσον ακτής - 300μ. Δυτικά από τον μόλο,22/6/2021,13:25:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Μύρτος_Ιεράπετρας,GRBW139311049101, Μέσον ακτής,22/6/2021,13:50:00,22/6/2021,23/6/2021,42,18,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,ΤΕΡΤΣΑ,GRBW139303174101,Στην έξοδο της επαρχιακής οδού – νότια του οικισμού,22/6/2021,14:27:00,22/6/2021,23/6/2021,6,2,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,Ψαρή_Φοράδα_Βιάννου,GRBW139303164101, Μέσον ακτής,22/6/2021,14:49:00,22/6/2021,23/6/2021,6,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,Άρβη_Βιάννου,GRBW139303165101, 70μ. δυτικά από το μόλο,22/6/2021,15:19:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,Καστρί_Βιάννου,GRBW139303166101, Στην έξοδο της επαρχιακής οδού Χόνδρου-Καστρί,22/6/2021,15:41:00,22/6/2021,23/6/2021,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Μινώα_Πεδιάδας,Τσούτσουρας_1_Μινώα_Πεδιάδας,GRBW139302042101, 170 μ. από το δυτικό άκρο της ακτής,22/6/2021,16:36:00,22/6/2021,23/6/2021,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΝΑ,ΌΧΙ,ΌΧΙ
