Perunit,Municipal,Coast,StationCode,Description,SampleDate,SampleTime,DeliveryDate,AnalyseDate,Intenterococci,Ecoli,Tar,Glass,Plastic,Caoutchouc,Garbage,Wave,Airdirection,Rainfail,Yestrainfail
ΧΑΝΙΩΝ,Κισσάμου,Ελαφονήσι_Κισσάμου,GRBW139322072101, Νοτιοανατολικό άκρο ακτής,13/9/2021,12:17:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Καντάνου_Σέλινου,Χαλίκια_Καντάνου_Σέλινου,GRBW139321063101, 450 μ. από το νοτιοδυτικό άκρο της ακτής,13/9/2021,13:34:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,ΒΔ,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Καντάνου_Σέλινου,Παχειά_Άμμος_Καντάνου_Σέλινου,GRBW139321062101, 430 μ. από το νότιο άκρο της ακτής,13/9/2021,13:43:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,ΒΔ,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Καντάνου_Σέλινου,Γραμμένο_Καντάνου_Σέλινου,GRBW139321065101, 200 μ. από το νοτιοδυτικό άκρο της ακτής,13/9/2021,13:52:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,ΒΔ,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Καντάνου_Σέλινου,Σούγια_Καντάνου_Σέλινου,GRBW139321061101, 470 μ. από το δυτικό άκρο της ακτής,13/9/2021,14:54:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Κιτροπλατεία_Αγίου_Νικολάου,GRBW139310017101, 30 μ. από το νοτιοδυτικό άκρο της ακτής,13/9/2021,08:13:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αμμούδι_Αγίου_Νικολάου,GRBW139310014101, 30 μ. από το νότιο άκρο της ακτής,13/9/2021,08:20:00,00:00:00,14/9/2021,2,4,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άμμος_(Μαρίνα)_Αγίου_Νικολάου,GRBW139310008101, Μέσον ακτής,13/9/2021,08:29:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άμμος_Αγίου_Νικολάου,GRBW139310012101, 30 μ. από το βορειοανατολικό άκρο της ακτής,13/9/2021,08:37:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Γαργαδωρός_Αγίου_Νικολάου,GRBW139310031101, 20 μ. από το βορειοανατολικό άκρο της ακτής,13/9/2021,08:43:00,00:00:00,14/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αλμυρός_Αγίου_Νικολάου,GRBW139310021101, Μέσον ακτής,13/9/2021,08:51:00,00:00:00,14/9/2021,4,6,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αμμουδάρα_Αγίου_Νικολάου,GRBW139310015101, Μέσον ακτής,13/9/2021,08:56:00,00:00:00,14/9/2021,0,2,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Καραβοστάσι_Αγίου_Νικολάου,GRBW139310034101, 70 μ. από το βορειοδυτικό άκρο της ακτής. Έναντι πρόσβασης,13/9/2021,09:06:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άγιος_Παντελεήμων_Αγίου_Νικολάου,GRBW139310037101, 215 μ. από το ανατολικό άκρο της ακτής,13/9/2021,09:20:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Βούλισμα_Αγίου_Νικολάου,GRBW139310018101, Μέσον ακτής,13/9/2021,09:29:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Καλό_Χωριό_Αγίου_Νικολάου,GRBW139310030101, 100 μ. από το ανατολικό άκρο της ακτής,13/9/2021,09:41:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Θόλος_Ιεράπετρας,GRBW139311160101, 90 μ. από το δυτικό άκρο της ακτής,13/9/2021,10:06:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Μόχλος_Ξεροστέρνια_Σητείας,GRBW139313101101, Μέσον ακτής,13/9/2021,10:32:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Παπαδιόκαμπος_Σητείας,GRBW139313094101, 40 μ. από το βορειοδυτικό άκρο της ακτής,13/9/2021,11:28:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Σητεία_Σητείας,GRBW139313102101, Βορειοδυτικό άκρο ακτής,13/9/2021,11:58:00,00:00:00,14/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Ανάλουκας_Σητείας,GRBW139313095101, 70 μ. από το δυτικό άκρο της ακτής,13/9/2021,12:16:00,00:00:00,14/9/2021,0,0,OXI,ΝΑΙ,ΝΑΙ,ΝΑΙ,ΝΑΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Βάι_–_Φοινικόδασος_Σητείας,GRBW139313100101, Νότιο άκρο ακτής,13/9/2021,12:40:00,00:00:00,14/9/2021,0,4,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,ΕΡΗΜΟΥΠΟΛΗ,GRBW139313175101,Νότιο όριο παραλίας,13/9/2021,12:48:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Κουρεμένος_Σητείας,GRBW139313099101, 430 μ. από το βόρειο άκρο της ακτής,13/9/2021,13:02:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Χιώνα_Σητείας,GRBW139313097101, Μέσον ακτής,13/9/2021,13:12:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Κάτω_Ζάκρος_Σητείας,GRBW139313098101, Μέσον ακτής,13/9/2021,14:01:00,00:00:00,14/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Βούρλια_Σητείας,GRBW139313093101, 70 μ. από το βόρειο άκρο της ακτής,13/9/2021,14:33:00,00:00:00,14/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Μεγάλη_Παραλία_Ξερόκαμπου_Σητείας,GRBW139312158101, Μέσον ακτής,13/9/2021,14:40:00,00:00:00,14/9/2021,0,2,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Ρεθύμνης,Επισκοπή_1_Ρεθύμνης,GRBW139318089101, Μέσον ακτής,14/9/2021,08:44:00,00:00:00,15/9/2021,4,16,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Καβρός_Αποκορώνου,GRBW139319041101, 1670 μ. από το ανατολικό άκρο της ακτής.,14/9/2021,09:12:00,00:00:00,15/9/2021,12,44,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Γεωργιούπολη_Αποκορώνου,GRBW139319039101, Μέσον ακτής,14/9/2021,09:47:00,00:00:00,15/9/2021,4,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Αλμυρίδα_Αποκορώνου,GRBW139319038101, Μέσον ακτής,14/9/2021,10:33:00,00:00:00,15/9/2021,2,6,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Καλύβες_Αποκορώνου,GRBW139319040101, 200 μ. από το ανατολικό άκρο της ακτής,14/9/2021,10:52:00,00:00:00,15/9/2021,12,20,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Κυανή_Ακτή_Αποκορώνου,GRBW139319037101, 600 μ. από το βορειοδυτικό άκρο της ακτής,14/9/2021,11:22:00,00:00:00,15/9/2021,4,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Ομπρός_Γιαλός_Σφακίων,GRBW139324103101, Μέσον ακτής,14/9/2021,12:39:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Ίλιγγας_Σφακίων,GRBW139324104101, Μέσον ακτής,14/9/2021,12:51:00,00:00:00,15/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Φραγκοκάστελλο_Χανίων,GRBW139324170101, Μέσον ακτής,14/9/2021,13:29:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,ΠΟΛΥΡΙΖΟΣ,GRBW139314176101,Μέσον ακτής,14/9/2021,13:54:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,Κόρακας_Ροδάκινο_Αγίου_Βασιλείου,GRBW139314002101, 140 μ. από το ανατολικό άκρο της ακτής,14/9/2021,13:59:00,00:00:00,15/9/2021,0,2,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Παχειά_Άμμος_Ιεράπετρας,GRBW139311057101, 90 μ. από το βορειοδυτικό άκρο της ακτής,14/9/2021,08:49:00,00:00:00,15/9/2021,0,2,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_Δημοτική_Πλαζ_Ιεράπετρας,GRBW139311047101, 100 μ. από το βορειοανατολικό άκρο της ακτής,14/9/2021,09:12:00,00:00:00,15/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_3_Ιεράπετρας,GRBW139311056101, Δυτικό άκρο ακτής,14/9/2021,09:21:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_Ιεράπετρας,GRBW139311052101, 740 μ. από το βορειοδυτικό άκρο της ακτής.,14/9/2021,09:27:00,00:00:00,15/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Καθαράδες_Ιεράπετρας,GRBW139311045101, Μέσον ακτής,14/9/2021,09:42:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Άγιος_Ιωάννης_Ιεράπετρας,GRBW139311046101, 480 μ. από το ανατολικό άκρο της ακτής,14/9/2021,09:56:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Κουτσουνάρι_Ιεράπετρας,GRBW139311060101, Μέσον ακτής,14/9/2021,10:05:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Φέρμα_Ιεράπετρας,GRBW139311051101, 50 μ. από το δυτικό άκρο της ακτής,14/9/2021,10:17:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Αγιά_Φωτιά_Ιεράπετρας,GRBW139311055101, Μέσον ακτής,14/9/2021,10:30:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Αχλιά_Σχινοκαψάλων_Ιεράπετρας,GRBW139311050101, Μέσον ακτής,14/9/2021,10:40:00,00:00:00,15/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Άγιος_Παντελεήμων_Ιεράπετρας,GRBW139310029101, 40 μ. από το βορειοδυτικό άκρο της ακτής,14/9/2021,10:48:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Καλαμοκανιάς_Ιεράπετρας,GRBW139311161101, Μέσον ακτής,14/9/2021,11:02:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Κοινοτική_Πλαζ_Μακρυγιαλού_Ιεράπετρας,GRBW139311054101, 150 μ. από το βορειοανατολικό άκρο της ακτής,14/9/2021,11:11:00,00:00:00,15/9/2021,4,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ανάληψη_Ιεράπετρας,GRBW139311053101, Μέσον ακτής,14/9/2021,11:17:00,00:00:00,15/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Λαγκούφα_Ιεράπετρας,GRBW139311048101, Μέσον ακτής,14/9/2021,11:37:00,00:00:00,15/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Διασκάρι_Ιεράπετρας,GRBW139311058101, 80 μ. από το βορειοδυτικό άκρο της ακτής,14/9/2021,12:03:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Λιμανάκι_Γούδουρα_Σητείας,GRBW139313096101, 140 μ. από το νοτιοανατολικό άκρο της ακτής,14/9/2021,12:26:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Γρα_Λυγιά_Ιεράπετρας,GRBW139311159101, Μέσον ακτής - 300μ. Δυτικά από τον μόλο,14/9/2021,13:33:00,00:00:00,15/9/2021,0,2,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Μύρτος_Ιεράπετρας,GRBW139311049101, Μέσον ακτής,14/9/2021,13:52:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,ΤΕΡΤΣΑ,GRBW139303174101,Στην έξοδο της επαρχιακής οδού – νότια του οικισμού,14/9/2021,14:12:00,00:00:00,15/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,Ψαρή_Φοράδα_Βιάννου,GRBW139303164101, Μέσον ακτής,14/9/2021,14:29:00,00:00:00,15/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,Άρβη_Βιάννου,GRBW139303165101, 70μ. δυτικά από το μόλο,14/9/2021,14:53:00,00:00:00,15/9/2021,4,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,Καστρί_Βιάννου,GRBW139303166101, Στην έξοδο της επαρχιακής οδού Χόνδρου-Καστρί,14/9/2021,15:21:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Μινώα_Πεδιάδας,Τσούτσουρας_1_Μινώα_Πεδιάδας,GRBW139302042101, 170 μ. από το δυτικό άκρο της ακτής,14/9/2021,15:52:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Αρχανών_Αστερουσίων,Αρκαλοχώρι_Αρχανών_Αστερουσίων,GRBW139302043101, 170 μ. από το δυτικό άκρο της ακτής,14/9/2021,15:46:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,NA,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Χρυσή_–_Γαϊδουρονήσι_Ιεράπετρας,GRBW139311059101, 340 μ. από το δυτικό άκρο της ακτής,14/9/2021,14:45:00,00:00:00,15/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,Βλήτες_Χανίων,GRBW139325120101, Μέσον ακτής,15/9/2021,09:18:00,00:00:00,16/9/2021,4,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,Λουτράκι_(Ακρωτήρι)_Χανίων,GRBW139325125101, Μέσον ακτής,15/9/2021,09:46:00,00:00:00,16/9/2021,4,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,ΑΚΤΗ ΜΑΡΑΘΙ 2,GRBW139325171101,Μέσον ακτής,15/9/2021,09:59:00,00:00:00,16/9/2021,2,4,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,Μαράθι_Χανίων,GRBW139325115101, 60 μ. από το ανατολικό άκρο της ακτής,15/9/2021,10:01:00,00:00:00,16/9/2021,4,8,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,Άγιος_Ονούφριος_Χανίων,GRBW139325111101, 30 μ. από το νότιο άκρο της ακτής,15/9/2021,10:33:00,00:00:00,16/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,Καλαθάς_Χανίων,GRBW139325113101, Μέσον ακτής,15/9/2021,10:48:00,00:00:00,16/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,Ταρσανάς_Χανίων,GRBW139325168101, Μέσον ακτής,15/9/2021,11:00:00,00:00:00,16/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,Σταυρός_Χανίων,GRBW139325114101, 200 μ. από το βόρειο άκρο της ακτής,15/9/2021,11:10:00,00:00:00,16/9/2021,0,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,Παχιά_Άμμος_Σταυρού_Χανίων,GRBW139325169101, 70μ. από το ανατολικό άκρο της ακτής,15/9/2021,11:16:00,00:00:00,16/9/2021,2,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,Κουμ_Καπί_Χανίων,GRBW139325117101, 100 μ. από το ανατολικό άκρο της ακτής,15/9/2021,11:43:00,00:00:00,16/9/2021,6,0,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Χανίων,Νέα_Χώρα_Χανίων,GRBW139325112101, 200 μ. από το βορειοανατολικό άκρο της ακτής,15/9/2021,11:56:00,00:00:00,16/9/2021,2,6,OXI,OXI,OXI,OXI,OXI,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
