Perunit,Municipal,Coast,StationCode,Description,SampleDate,SampleTime,DeliveryDate,AnalyseDate,Intenterococci,Ecoli,Tar,Glass,Plastic,Caoutchouc,Garbage,Wave,Airdirection,Rainfail,Yestrainfail
Κρήτη,Χανίων,Αγία Μαρίνα 3,GRBW139325121101,420 μ. από το ανατολικό άκρο της ακτής,16/8/2016,2:40 μμ,16/8/2016,17/8/2016,2,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Επισκοπή 1,GRBW139318089101,Μέσον ακτής,17/8/2016,8:59 πμ,17/8/2016,18/8/2016,8,22,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Καβρός,GRBW139319041101,1670 μ. από το ανατολικό άκρο της ακτής.,17/8/2016,9:08 πμ,17/8/2016,18/8/2016,10,34,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Γεωργιούπολη,GRBW139319039101,Μέσον ακτής,17/8/2016,9:21 πμ,17/8/2016,18/8/2016,18,56,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Αλμυρίδα,GRBW139319038101,Μέσον ακτής,17/8/2016,11:01 πμ,17/8/2016,18/8/2016,7,15,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Καλύβες,GRBW139319040101,200 μ. από το ανατολικό άκρο της ακτής,17/8/2016,11:18 πμ,17/8/2016,18/8/2016,38,74,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Κυανή Ακτή,GRBW139319037101,600 μ. από το βορειοδυτικό άκρο της ακτής,17/8/2016,11:45 πμ,17/8/2016,18/8/2016,22,46,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Σφακίων,Ομπρός Γιαλός,GRBW139324103101,Μέσον ακτής,17/8/2016,1:05 μμ,17/8/2016,18/8/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Σφακίων,Ίλιγγας,GRBW139324104101,Μέσον ακτής,17/8/2016,1:25 μμ,17/8/2016,18/8/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Παχειά Άμμος,GRBW139311057101,90 μ. από το βορειοδυτικό άκρο της ακτής,17/8/2016,8:56 πμ,17/8/2016,18/8/2016,2,5,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΝΑΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα Δημοτική Πλαζ,GRBW139311047101,100 μ. από το βορειοανατολικό άκρο της ακτής,17/8/2016,9:26 πμ,17/8/2016,18/8/2016,5,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα 3,GRBW139311056101,Δυτικό άκρο ακτής,17/8/2016,9:37 πμ,17/8/2016,18/8/2016,2,7,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα,GRBW139311052101,740 μ. από το βορειοδυτικό άκρο της ακτής.,17/8/2016,9:47 πμ,17/8/2016,18/8/2016,4,16,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Καθαράδες,GRBW139311045101,Μέσον ακτής,17/8/2016,10:04 πμ,17/8/2016,18/8/2016,2,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Άγιος Ιωάννης (Ιεράπετρας),GRBW139311046101,480 μ. από το ανατολικό άκρο της ακτής,17/8/2016,10:22 πμ,17/8/2016,18/8/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Κουτσουνάρι,GRBW139311060101,Μέσον ακτής,17/8/2016,10:34 πμ,17/8/2016,18/8/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Φέρμα,GRBW139311051101,50 μ. από το δυτικό άκρο της ακτής,17/8/2016,10:49 πμ,17/8/2016,18/8/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Αγιά Φωτιά,GRBW139311055101,Μέσον ακτής,17/8/2016,11:03 πμ,17/8/2016,18/8/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Αχλιά Σχινοκαψάλων,GRBW139311050101,Μέσον ακτής,17/8/2016,11:14 πμ,17/8/2016,18/8/2016,4,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Άγιος Παντελεήμων (Ιεράπετρας),GRBW139310029101,40 μ. από το βορειοδυτικό άκρο της ακτής,17/8/2016,11:22 πμ,17/8/2016,18/8/2016,2,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Κοινοτική Πλαζ Μακρυγιαλού,GRBW139311054101,150 μ. από το βορειοανατολικό άκρο της ακτής,17/8/2016,11:38 πμ,17/8/2016,18/8/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ανάληψη,GRBW139311053101,Μέσον ακτής,17/8/2016,11:45 πμ,17/8/2016,18/8/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Λαγκούφα,GRBW139311048101,Μέσον ακτής,17/8/2016,11:56 πμ,17/8/2016,18/8/2016,1,3,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Διασκάρι,GRBW139311058101,80 μ. από το βορειοδυτικό άκρο της ακτής,17/8/2016,12:29 μμ,17/8/2016,18/8/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Λιμανάκι - Γούδουρα,GRBW139313096101,140 μ. από το νοτιοανατολικό άκρο της ακτής,17/8/2016,1:13 μμ,17/8/2016,18/8/2016,5,20,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Μύρτος,GRBW139311049101,Μέσον ακτής,17/8/2016,2:49 μμ,17/8/2016,18/8/2016,3,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Χρυσή – Γαϊδουρονήσι,GRBW139311059101,340 μ. από το δυτικό άκρο της ακτής,17/8/2016,4:57 μμ,17/8/2016,18/8/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Ρέθυμνο,GRBW139318090101,500 μ. από το δυτικό άκρο της ακτής,19/8/2016,8:47 πμ,19/8/2016,20/8/2016,8,34,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Κούμπες,GRBW139318092101,Μέσον ακτής,19/8/2016,9:10 πμ,19/8/2016,20/8/2016,30,82,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Αρκάδι,GRBW139318091101,Μέσον ακτής,19/8/2016,10:05 πμ,19/8/2016,20/8/2016,6,15,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Πηγιανός Κάμπος,GRBW139318088101,Μέσον ακτής,19/8/2016,11:14 πμ,19/8/2016,20/8/2016,8,30,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Πάνορμο – Λίμνη,GRBW139317081101,35 μ. από το βόρειο άκρο της ακτής,19/8/2016,12:32 μμ,19/8/2016,20/8/2016,5,18,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Πάνορμο (Μυλοποτάμου),GRBW139317078101,30 μ. από το βορειοδυτικό άκρο της ακτής,19/8/2016,12:38 μμ,19/8/2016,20/8/2016,12,56,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Βαρκότοπος,GRBW139317080101,40 μ. από το βόρειο άκρο της ακτής,19/8/2016,12:58 μμ,19/8/2016,20/8/2016,2,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Μπαλί – Λιβάδι,GRBW139317082101,120 μ. από το βορειοδυτικό άκρο της ακτής,19/8/2016,1:06 μμ,19/8/2016,20/8/2016,5,26,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Παραλία Λιανού Κάβου - Λαύρις,GRBW139317079101,Μέσον ακτής,19/8/2016,1:21 μμ,19/8/2016,20/8/2016,4,18,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Σκαλέτα,GRBW139318087101,80 μ. από το δυτικό άκρο της ακτής,19/8/2016,1:38 μμ,19/8/2016,20/8/2016,42,110,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 3,GRBW139310022101,17 μ. από το δυτικό άκρο της ακτής,18/8/2016,8:33 πμ,18/8/2016,19/8/2016,6,20,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Δ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 1,GRBW139310009101,20 μ. από το βόρειο άκρο της ακτής,18/8/2016,8:45 πμ,18/8/2016,19/8/2016,5,14,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Δ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 2,GRBW139310026101,60 μ. από το βόρειο άκρο της ακτής,18/8/2016,8:55 πμ,18/8/2016,19/8/2016,2,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Δ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Μιραμπέλλο,GRBW139310007101,30 μ. από το νοτιοανατολικό άκρο της ακτής,18/8/2016,9:08 πμ,18/8/2016,19/8/2016,26,2,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Δ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Δημοτική Ακτή Χαβάνια,GRBW139310035101,Μέσον ακτής,18/8/2016,9:14 πμ,18/8/2016,19/8/2016,32,68,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Δ,ΌΧΙ,ΌΧΙ
