Perunit,Municipal,Coast,StationCode,Description,SampleDate,SampleTime,DeliveryDate,AnalyseDate,Intenterococci,Ecoli,Tar,Glass,Plastic,Caoutchouc,Garbage,Wave,Airdirection,Rainfail,Yestrainfail
Κρήτη,Σητείας,Μόχλος - Ξεροστέρνια,GRBW139313101101,Μέσον ακτής,3/10/2016,10:47 πμ,3/10/2016,4/10/2016,34,82,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Παπαδιόκαμπος,GRBW139313094101,40 μ. από το βορειοδυτικό άκρο της ακτής,3/10/2016,11:50 πμ,3/10/2016,4/10/2016,<1,3,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Σήτεια,GRBW139313102101,Βορειοδυτικό άκρο ακτής,3/10/2016,12:24 μμ,3/10/2016,4/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Ανάλουκας,GRBW139313095101,70 μ. από το δυτικό άκρο της ακτής,3/10/2016,12:41 μμ,3/10/2016,4/10/2016,7,20,ΟΧΙ,ΝΑΙ,ΝΑΙ,ΝΑΙ,ΝΑΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Βάι – Φοινικόδασος,GRBW139313100101,Νότιο άκρο ακτής,3/10/2016,1:03 μμ,3/10/2016,4/10/2016,4,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Κουρεμένος,GRBW139313099101,430 μ. από το βόρειο άκρο της ακτής,3/10/2016,1:18 μμ,3/10/2016,4/10/2016,3,5,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Χιώνα,GRBW139313097101,Μέσον ακτής,3/10/2016,1:27 μμ,3/10/2016,4/10/2016,<1,2,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Κάτω Ζάκρος,GRBW139313098101,Μέσον ακτής,3/10/2016,2:10 μμ,3/10/2016,4/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Βούρλια,GRBW139313093101,70 μ. από το βόρειο άκρο της ακτής,3/10/2016,2:37 μμ,3/10/2016,4/10/2016,3,15,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Βλήτες,GRBW139325120101,Μέσον ακτής,5/10/2016,9:18 πμ,5/10/2016,6/10/2016,18,65,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Λουτράκι (Ακρωτήρι),GRBW139325125101,Μέσον ακτής,5/10/2016,9:55 πμ,5/10/2016,6/10/2016,3,7,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Μαράθι,GRBW139325115101,60 μ. από το ανατολικό άκρο της ακτής,5/10/2016,10:09 πμ,5/10/2016,6/10/2016,15,36,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Άγιος Ονούφριος,GRBW139325111101,30 μ. από το νότιο άκρο της ακτής,5/10/2016,10:38 πμ,5/10/2016,6/10/2016,8,22,ΟΧΙ,ΟΧΙ,ΝΑΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Καλαθάς,GRBW139325113101,Μέσον ακτής,5/10/2016,10:49 πμ,5/10/2016,6/10/2016,2,5,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Σταυρός (Χανίων),GRBW139325114101,200 μ. από το βόρειο άκρο της ακτής,5/10/2016,11:36 πμ,5/10/2016,6/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Κουμ Καπί,GRBW139325117101,100 μ. από το ανατολικό άκρο της ακτής,5/10/2016,12:00 μμ,5/10/2016,6/10/2016,6,26,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Νέα Χώρα,GRBW139325112101,200 μ. από το βορειοανατολικό άκρο της ακτής,5/10/2016,12:10 μμ,5/10/2016,6/10/2016,28,52,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Χρυσή Ακτή,GRBW139325108101,Μέσον ακτής,5/10/2016,12:19 μμ,5/10/2016,6/10/2016,7,33,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Άγιοι Απόστολοι – ΕΟΤ Ανατολικά,GRBW139325118101,Μέσον ακτής,5/10/2016,12:44 μμ,5/10/2016,6/10/2016,4,14,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Άγιοι Απόστολοι – ΕΟΤ Δυτικά,GRBW139325109101,Μέσον ακτής,5/10/2016,12:48 μμ,5/10/2016,6/10/2016,6,20,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Καλαμάκι,GRBW139325116101,70 μ. από το βορειοδυτικό άκρο της ακτής,5/10/2016,1:02 μμ,5/10/2016,6/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα – Στάλος,GRBW139325110101,320 μ. από το δυτικό άκρο της ακτής,5/10/2016,1:35 μμ,5/10/2016,6/10/2016,5,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα 2,GRBW139325122101,90 μ. από το δυτικό άκρο της ακτής,5/10/2016,2:02 μμ,5/10/2016,6/10/2016,8,30,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα 1,GRBW139325123101,140 μ. από το νοτιοδυτικό άκρο της ακτής,5/10/2016,2:25 μμ,5/10/2016,6/10/2016,2,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα 3,GRBW139325121101,420 μ. από το ανατολικό άκρο της ακτής,5/10/2016,2:48 μμ,5/10/2016,6/10/2016,14,55,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Επισκοπή 1,GRBW139318089101,Μέσον ακτής,6/10/2016,9:08 πμ,6/10/2016,7/10/2016,5,18,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Καβρός,GRBW139319041101,1670 μ. από το ανατολικό άκρο της ακτής.,6/10/2016,9:22 πμ,6/10/2016,7/10/2016,3,7,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Γεωργιούπολη,GRBW139319039101,Μέσον ακτής,6/10/2016,9:59 πμ,6/10/2016,7/10/2016,20,76,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Αλμυρίδα,GRBW139319038101,Μέσον ακτής,6/10/2016,10:53 πμ,6/10/2016,7/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Καλύβες,GRBW139319040101,200 μ. από το ανατολικό άκρο της ακτής,6/10/2016,10:25 πμ,6/10/2016,7/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Κυανή Ακτή,GRBW139319037101,600 μ. από το βορειοδυτικό άκρο της ακτής,6/10/2016,10:39 πμ,6/10/2016,7/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Σφακίων,Ομπρός Γιαλός,GRBW139324103101,Μέσον ακτής,6/10/2016,2:10 μμ,6/10/2016,7/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Σφακίων,Ίλιγγας,GRBW139324104101,Μέσον ακτής,6/10/2016,2:22 μμ,6/10/2016,7/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Παχειά Άμμος,GRBW139311057101,90 μ. από το βορειοδυτικό άκρο της ακτής,4/10/2016,8:48 πμ,4/10/2016,5/10/2016,10,42,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΝΑΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα Δημοτική Πλαζ,GRBW139311047101,100 μ. από το βορειοανατολικό άκρο της ακτής,4/10/2016,9:20 πμ,4/10/2016,5/10/2016,8,20,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα 3,GRBW139311056101,Δυτικό άκρο ακτής,4/10/2016,9:31 πμ,4/10/2016,5/10/2016,12,54,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα,GRBW139311052101,740 μ. από το βορειοδυτικό άκρο της ακτής.,4/10/2016,9:39 πμ,4/10/2016,5/10/2016,2,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Καθαράδες,GRBW139311045101,Μέσον ακτής,4/10/2016,9:54 πμ,4/10/2016,5/10/2016,5,22,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Άγιος Ιωάννης (Ιεράπετρας),GRBW139311046101,480 μ. από το ανατολικό άκρο της ακτής,4/10/2016,10:12 πμ,4/10/2016,5/10/2016,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Κουτσουνάρι,GRBW139311060101,Μέσον ακτής,4/10/2016,10:24 πμ,4/10/2016,5/10/2016,6,14,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Φέρμα,GRBW139311051101,50 μ. από το δυτικό άκρο της ακτής,4/10/2016,10:41 πμ,4/10/2016,5/10/2016,2,5,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Αγιά Φωτιά,GRBW139311055101,Μέσον ακτής,4/10/2016,10:56 πμ,4/10/2016,5/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Αχλιά Σχινοκαψάλων,GRBW139311050101,Μέσον ακτής,4/10/2016,11:06 πμ,4/10/2016,5/10/2016,8,26,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Άγιος Παντελεήμων (Ιεράπετρας),GRBW139310029101,40 μ. από το βορειοδυτικό άκρο της ακτής,4/10/2016,11:18 πμ,4/10/2016,5/10/2016,5,18,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Κοινοτική Πλαζ Μακρυγιαλού,GRBW139311054101,150 μ. από το βορειοανατολικό άκρο της ακτής,4/10/2016,11:31 πμ,4/10/2016,5/10/2016,2,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ανάληψη,GRBW139311053101,Μέσον ακτής,4/10/2016,11:38 πμ,4/10/2016,5/10/2016,15,34,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Λαγκούφα,GRBW139311048101,Μέσον ακτής,4/10/2016,11:48 πμ,4/10/2016,5/10/2016,25,62,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Διασκάρι,GRBW139311058101,80 μ. από το βορειοδυτικό άκρο της ακτής,4/10/2016,12:21 μμ,4/10/2016,5/10/2016,4,16,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Λιμανάκι - Γούδουρα,GRBW139313096101,140 μ. από το νοτιοανατολικό άκρο της ακτής,4/10/2016,12:46 μμ,4/10/2016,5/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Μύρτος,GRBW139311049101,Μέσον ακτής,4/10/2016,2:01 μμ,4/10/2016,5/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Χρυσή – Γαϊδουρονήσι,GRBW139311059101,340 μ. από το δυτικό άκρο της ακτής,4/10/2016,4:47 μμ,4/10/2016,5/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Ρέθυμνο,GRBW139318090101,500 μ. από το δυτικό άκρο της ακτής,14/10/2016,9:18 πμ,14/10/2016,15/10/2016,2,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Κούμπες,GRBW139318092101,Μέσον ακτής,14/10/2016,9:31 πμ,14/10/2016,15/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Αρκάδι,GRBW139318091101,Μέσον ακτής,14/10/2016,10:10 πμ,14/10/2016,15/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Πηγιανός Κάμπος,GRBW139318088101,Μέσον ακτής,14/10/2016,10:45 πμ,14/10/2016,15/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Πάνορμο – Λίμνη,GRBW139317081101,35 μ. από το βόρειο άκρο της ακτής,14/10/2016,12:10 μμ,14/10/2016,15/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Πάνορμο (Μυλοποτάμου),GRBW139317078101,30 μ. από το βορειοδυτικό άκρο της ακτής,14/10/2016,12:22 μμ,14/10/2016,15/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Βαρκότοπος,GRBW139317080101,40 μ. από το βόρειο άκρο της ακτής,14/10/2016,1:04 μμ,14/10/2016,15/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Μπαλί – Λιβάδι,GRBW139317082101,120 μ. από το βορειοδυτικό άκρο της ακτής,14/10/2016,1:15 μμ,14/10/2016,15/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Παραλία Λιανού Κάβου - Λαύρις,GRBW139317079101,Μέσον ακτής,14/10/2016,2:07 μμ,14/10/2016,15/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Σκαλέτα,GRBW139318087101,80 μ. από το δυτικό άκρο της ακτής,14/10/2016,2:23 μμ,14/10/2016,15/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 3,GRBW139310022101,17 μ. από το δυτικό άκρο της ακτής,5/10/2016,8:33 πμ,5/10/2016,6/10/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 1,GRBW139310009101,20 μ. από το βόρειο άκρο της ακτής,5/10/2016,8:46 πμ,5/10/2016,6/10/2016,27,80,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 2,GRBW139310026101,60 μ. από το βόρειο άκρο της ακτής,5/10/2016,9:00 πμ,5/10/2016,6/10/2016,20,50,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Μιραμπέλλο,GRBW139310007101,30 μ. από το νοτιοανατολικό άκρο της ακτής,5/10/2016,9:11 πμ,5/10/2016,6/10/2016,22,46,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Δημοτική Ακτή Χαβάνια,GRBW139310035101,Μέσον ακτής,5/10/2016,9:17 πμ,5/10/2016,6/10/2016,10,18,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Δημοτική Ακτή Χαβάνια Βόρεια,GRBW139310013101,16 μ. από το νοτιοδυτικό άκρο της ακτής,5/10/2016,9:25 πμ,5/10/2016,6/10/2016,7,25,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Πόρος,GRBW139310036101,Μέσον ακτής,5/10/2016,9:45 πμ,5/10/2016,6/10/2016,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
