Perunit,Municipal,Coast,StationCode,Description,SampleDate,SampleTime,DeliveryDate,AnalyseDate,Intenterococci,Ecoli,Tar,Glass,Plastic,Caoutchouc,Garbage,Wave,Airdirection,Rainfail,Yestrainfail
Κρήτη,Αγίου_Νικολάου,Καλό Χωριό,GRBW139310030101,100 μ. από το ανατολικό άκρο της ακτής,12/9/2016,9:49 πμ,12/9/2016,13/9/2016,28,54,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Μόχλος - Ξεροστέρνια,GRBW139313101101,Μέσον ακτής,12/9/2016,10:28 πμ,12/9/2016,13/9/2016,8,24,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Παπαδιόκαμπος,GRBW139313094101,40 μ. από το βορειοδυτικό άκρο της ακτής,12/9/2016,11:26 πμ,12/9/2016,13/9/2016,24,40,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΝΑΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Σήτεια,GRBW139313102101,Βορειοδυτικό άκρο ακτής,12/9/2016,11:57 πμ,12/9/2016,13/9/2016,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Ανάλουκας,GRBW139313095101,70 μ. από το δυτικό άκρο της ακτής,12/9/2016,12:15 μμ,12/9/2016,13/9/2016,26,94,ΟΧΙ,ΝΑΙ,ΝΑΙ,ΟΧΙ,ΝΑΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Βάι – Φοινικόδασος,GRBW139313100101,Νότιο άκρο ακτής,12/9/2016,12:38 μμ,12/9/2016,13/9/2016,6,15,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Κουρεμένος,GRBW139313099101,430 μ. από το βόρειο άκρο της ακτής,12/9/2016,12:52 μμ,12/9/2016,13/9/2016,2,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Χιώνα,GRBW139313097101,Μέσον ακτής,12/9/2016,1:02 μμ,12/9/2016,13/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Κάτω Ζάκρος,GRBW139313098101,Μέσον ακτής,12/9/2016,1:43 μμ,12/9/2016,13/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Βούρλια,GRBW139313093101,70 μ. από το βόρειο άκρο της ακτής,12/9/2016,2:07 μμ,12/9/2016,13/9/2016,4,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Βλήτες,GRBW139325120101,Μέσον ακτής,8/9/2016,9:26 πμ,8/9/2016,9/9/2016,12,45,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Λουτράκι (Ακρωτήρι),GRBW139325125101,Μέσον ακτής,8/9/2016,9:49 πμ,8/9/2016,9/9/2016,4,25,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Μαράθι,GRBW139325115101,60 μ. από το ανατολικό άκρο της ακτής,8/9/2016,9:56 πμ,8/9/2016,9/9/2016,3,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Άγιος Ονούφριος,GRBW139325111101,30 μ. από το νότιο άκρο της ακτής,8/9/2016,10:24 πμ,8/9/2016,9/9/2016,4,32,ΟΧΙ,ΟΧΙ,ΝΑΙ,ΟΧΙ,ΝΑΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Καλαθάς,GRBW139325113101,Μέσον ακτής,8/9/2016,10:38 πμ,8/9/2016,9/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Σταυρός (Χανίων),GRBW139325114101,200 μ. από το βόρειο άκρο της ακτής,8/9/2016,10:49 πμ,8/9/2016,9/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Κουμ Καπί,GRBW139325117101,100 μ. από το ανατολικό άκρο της ακτής,8/9/2016,11:18 πμ,8/9/2016,9/9/2016,15,38,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Νέα Χώρα,GRBW139325112101,200 μ. από το βορειοανατολικό άκρο της ακτής,8/9/2016,11:22 πμ,8/9/2016,9/9/2016,7,22,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Χρυσή Ακτή,GRBW139325108101,Μέσον ακτής,8/9/2016,11:33 πμ,8/9/2016,9/9/2016,10,45,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Άγιοι Απόστολοι – ΕΟΤ Ανατολικά,GRBW139325118101,Μέσον ακτής,8/9/2016,11:37 πμ,8/9/2016,9/9/2016,<1,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Άγιοι Απόστολοι – ΕΟΤ Δυτικά,GRBW139325109101,Μέσον ακτής,8/9/2016,11:46 πμ,8/9/2016,9/9/2016,2,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Καλαμάκι,GRBW139325116101,70 μ. από το βορειοδυτικό άκρο της ακτής,8/9/2016,11:55 πμ,8/9/2016,9/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα – Στάλος,GRBW139325110101,320 μ. από το δυτικό άκρο της ακτής,8/9/2016,12:33 μμ,8/9/2016,9/9/2016,2,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα 2,GRBW139325122101,90 μ. από το δυτικό άκρο της ακτής,8/9/2016,1:05 μμ,8/9/2016,9/9/2016,22,48,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα 1,GRBW139325123101,140 μ. από το νοτιοδυτικό άκρο της ακτής,8/9/2016,1:27 μμ,8/9/2016,9/9/2016,6,24,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα 3,GRBW139325121101,420 μ. από το ανατολικό άκρο της ακτής,8/9/2016,1:52 μμ,8/9/2016,9/9/2016,28,62,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΑΠΝΟΙΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Επισκοπή 1,GRBW139318089101,Μέσον ακτής,9/9/2016,9:34 πμ,9/9/2016,10/9/2016,3,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Καβρός,GRBW139319041101,1670 μ. από το ανατολικό άκρο της ακτής.,9/9/2016,9:47 πμ,9/9/2016,10/9/2016,6,26,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Γεωργιούπολη,GRBW139319039101,Μέσον ακτής,9/9/2016,10:21 πμ,9/9/2016,10/9/2016,12,30,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Αλμυρίδα,GRBW139319038101,Μέσον ακτής,9/9/2016,10:56 πμ,9/9/2016,10/9/2016,1,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Καλύβες,GRBW139319040101,200 μ. από το ανατολικό άκρο της ακτής,9/9/2016,11:08 πμ,9/9/2016,10/9/2016,4,18,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Κυανή Ακτή,GRBW139319037101,600 μ. από το βορειοδυτικό άκρο της ακτής,9/9/2016,11:26 πμ,9/9/2016,10/9/2016,6,14,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Σφακίων,Ομπρός Γιαλός,GRBW139324103101,Μέσον ακτής,9/9/2016,1:15 μμ,9/9/2016,10/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Σφακίων,Ίλιγγας,GRBW139324104101,Μέσον ακτής,9/9/2016,1:40 μμ,9/9/2016,10/9/2016,2,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΑ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Παχειά Άμμος,GRBW139311057101,90 μ. από το βορειοδυτικό άκρο της ακτής,13/9/2016,8:27 πμ,13/9/2016,14/9/2016,2,7,ΟΧΙ,ΟΧΙ,ΝΑΙ,ΟΧΙ,ΝΑΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα Δημοτική Πλαζ,GRBW139311047101,100 μ. από το βορειοανατολικό άκρο της ακτής,13/9/2016,8:59 πμ,13/9/2016,14/9/2016,<1,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα 3,GRBW139311056101,Δυτικό άκρο ακτής,13/9/2016,9:11 πμ,13/9/2016,14/9/2016,2,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα,GRBW139311052101,740 μ. από το βορειοδυτικό άκρο της ακτής.,13/9/2016,9:19 πμ,13/9/2016,14/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Καθαράδες,GRBW139311045101,Μέσον ακτής,13/9/2016,9:34 πμ,13/9/2016,14/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Άγιος Ιωάννης (Ιεράπετρας),GRBW139311046101,480 μ. από το ανατολικό άκρο της ακτής,13/9/2016,9:55 πμ,13/9/2016,14/9/2016,<1,3,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Κουτσουνάρι,GRBW139311060101,Μέσον ακτής,13/9/2016,10:06 πμ,13/9/2016,14/9/2016,12,45,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Φέρμα,GRBW139311051101,50 μ. από το δυτικό άκρο της ακτής,13/9/2016,10:20 πμ,13/9/2016,14/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Αγιά Φωτιά,GRBW139311055101,Μέσον ακτής,13/9/2016,10:34 πμ,13/9/2016,14/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Αχλιά Σχινοκαψάλων,GRBW139311050101,Μέσον ακτής,13/9/2016,10:43 πμ,13/9/2016,14/9/2016,5,22,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Άγιος Παντελεήμων (Ιεράπετρας),GRBW139310029101,40 μ. από το βορειοδυτικό άκρο της ακτής,13/9/2016,10:55 πμ,13/9/2016,14/9/2016,8,30,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Κοινοτική Πλαζ Μακρυγιαλού,GRBW139311054101,150 μ. από το βορειοανατολικό άκρο της ακτής,13/9/2016,11:11 πμ,13/9/2016,14/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ανάληψη,GRBW139311053101,Μέσον ακτής,13/9/2016,11:17 πμ,13/9/2016,14/9/2016,2,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Λαγκούφα,GRBW139311048101,Μέσον ακτής,13/9/2016,11:26 πμ,13/9/2016,14/9/2016,5,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Διασκάρι,GRBW139311058101,80 μ. από το βορειοδυτικό άκρο της ακτής,13/9/2016,11:50 πμ,13/9/2016,14/9/2016,2,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Λιμανάκι - Γούδουρα,GRBW139313096101,140 μ. από το νοτιοανατολικό άκρο της ακτής,13/9/2016,12:17 μμ,13/9/2016,14/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Μύρτος,GRBW139311049101,Μέσον ακτής,13/9/2016,1:38 μμ,13/9/2016,14/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Χρυσή – Γαϊδουρονήσι,GRBW139311059101,340 μ. από το δυτικό άκρο της ακτής,13/9/2016,4:27 μμ,13/9/2016,14/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Ρέθυμνο,GRBW139318090101,500 μ. από το δυτικό άκρο της ακτής,16/9/2016,8:30 πμ,16/9/2016,17/9/2016,7,15,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Κούμπες,GRBW139318092101,Μέσον ακτής,16/9/2016,9:12 πμ,16/9/2016,17/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Αρκάδι,GRBW139318091101,Μέσον ακτής,16/9/2016,9:55 πμ,16/9/2016,17/9/2016,2,5,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Πηγιανός Κάμπος,GRBW139318088101,Μέσον ακτής,16/9/2016,10:38 πμ,16/9/2016,17/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Πάνορμο – Λίμνη,GRBW139317081101,35 μ. από το βόρειο άκρο της ακτής,16/9/2016,11:15 πμ,16/9/2016,17/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Πάνορμο (Μυλοποτάμου),GRBW139317078101,30 μ. από το βορειοδυτικό άκρο της ακτής,16/9/2016,11:25 πμ,16/9/2016,17/9/2016,14,22,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Βαρκότοπος,GRBW139317080101,40 μ. από το βόρειο άκρο της ακτής,16/9/2016,12:10 μμ,16/9/2016,17/9/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Μπαλί – Λιβάδι,GRBW139317082101,120 μ. από το βορειοδυτικό άκρο της ακτής,16/9/2016,12:27 μμ,16/9/2016,17/9/2016,8,38,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Παραλία Λιανού Κάβου - Λαύρις,GRBW139317079101,Μέσον ακτής,16/9/2016,1:20 μμ,16/9/2016,17/9/2016,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Σκαλέτα,GRBW139318087101,80 μ. από το δυτικό άκρο της ακτής,16/9/2016,2:22 μμ,16/9/2016,17/9/2016,8,24,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 3,GRBW139310022101,17 μ. από το δυτικό άκρο της ακτής,14/9/2016,8:36 πμ,14/9/2016,15/9/2016,4,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 1,GRBW139310009101,20 μ. από το βόρειο άκρο της ακτής,14/9/2016,8:48 πμ,14/9/2016,15/9/2016,32,98,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 2,GRBW139310026101,60 μ. από το βόρειο άκρο της ακτής,14/9/2016,8:58 πμ,14/9/2016,15/9/2016,25,65,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Μιραμπέλλο,GRBW139310007101,30 μ. από το νοτιοανατολικό άκρο της ακτής,14/9/2016,9:08 πμ,14/9/2016,15/9/2016,20,78,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
