Perunit,Municipal,Coast,StationCode,Description,SampleDate,SampleTime,DeliveryDate,AnalyseDate,Intenterococci,Ecoli,Tar,Glass,Plastic,Caoutchouc,Garbage,Wave,Airdirection,Rainfail,Yestrainfail
Κρήτη,Σητείας,Παπαδιόκαμπος,GRBW139313094101,40 μ. από το βορειοδυτικό άκρο της ακτής,18/7/2016,11:51 πμ,18/7/2016,19/7/2016,<1,5,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Σήτεια,GRBW139313102101,Βορειοδυτικό άκρο ακτής,18/7/2016,12:24 μμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Ανάλουκας,GRBW139313095101,70 μ. από το δυτικό άκρο της ακτής,18/7/2016,12:43 μμ,18/7/2016,19/7/2016,4,28,ΟΧΙ,ΝΑΙ,ΝΑΙ,ΝΑΙ,ΝΑΙ,ΠΟΛΥ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Βάι – Φοινικόδασος,GRBW139313100101,Νότιο άκρο ακτής,18/7/2016,1:07 μμ,18/7/2016,19/7/2016,22,50,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Κουρεμένος,GRBW139313099101,430 μ. από το βόρειο άκρο της ακτής,18/7/2016,1:27 μμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Χιώνα,GRBW139313097101,Μέσον ακτής,18/7/2016,1:38 μμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Κάτω Ζάκρος,GRBW139313098101,Μέσον ακτής,18/7/2016,2:19 μμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Βούρλια,GRBW139313093101,70 μ. από το βόρειο άκρο της ακτής,18/7/2016,2:44 μμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Βλήτες,GRBW139325120101,Μέσον ακτής,18/7/2016,9:25 πμ,18/7/2016,19/7/2016,5,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Λουτράκι (Ακρωτήρι),GRBW139325125101,Μέσον ακτής,18/7/2016,9:47 πμ,18/7/2016,19/7/2016,8,18,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Μαράθι,GRBW139325115101,60 μ. από το ανατολικό άκρο της ακτής,18/7/2016,9:55 πμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Άγιος Ονούφριος,GRBW139325111101,30 μ. από το νότιο άκρο της ακτής,18/7/2016,10:20 πμ,18/7/2016,19/7/2016,10,25,ΟΧΙ,ΟΧΙ,ΝΑΙ,ΟΧΙ,ΝΑΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Καλαθάς,GRBW139325113101,Μέσον ακτής,18/7/2016,10:34 πμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Σταυρός (Χανίων),GRBW139325114101,200 μ. από το βόρειο άκρο της ακτής,18/7/2016,10:49 πμ,18/7/2016,19/7/2016,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Κουμ Καπί,GRBW139325117101,100 μ. από το ανατολικό άκρο της ακτής,18/7/2016,11:20 πμ,18/7/2016,19/7/2016,32,56,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Νέα Χώρα,GRBW139325112101,200 μ. από το βορειοανατολικό άκρο της ακτής,18/7/2016,11:43 πμ,18/7/2016,19/7/2016,5,16,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Χρυσή Ακτή,GRBW139325108101,Μέσον ακτής,18/7/2016,12:06 μμ,18/7/2016,19/7/2016,4,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Άγιοι Απόστολοι – ΕΟΤ Ανατολικά,GRBW139325118101,Μέσον ακτής,18/7/2016,12:17 μμ,18/7/2016,19/7/2016,2,5,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Άγιοι Απόστολοι – ΕΟΤ Δυτικά,GRBW139325109101,Μέσον ακτής,18/7/2016,12:24 μμ,18/7/2016,19/7/2016,2,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Καλαμάκι,GRBW139325116101,70 μ. από το βορειοδυτικό άκρο της ακτής,18/7/2016,12:43 μμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα – Στάλος,GRBW139325110101,320 μ. από το δυτικό άκρο της ακτής,18/7/2016,1:11 μμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα 2,GRBW139325122101,90 μ. από το δυτικό άκρο της ακτής,18/7/2016,1:45 μμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα 1,GRBW139325123101,140 μ. από το νοτιοδυτικό άκρο της ακτής,18/7/2016,2:00 μμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Χανίων,Αγία Μαρίνα 3,GRBW139325121101,420 μ. από το ανατολικό άκρο της ακτής,18/7/2016,2:15 μμ,18/7/2016,19/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Επισκοπή 1,GRBW139318089101,Μέσον ακτής,19/7/2016,9:17 πμ,19/7/2016,20/7/2016,8,15,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Καβρός,GRBW139319041101,1670 μ. από το ανατολικό άκρο της ακτής.,19/7/2016,9:29 πμ,19/7/2016,20/7/2016,25,48,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Γεωργιούπολη,GRBW139319039101,Μέσον ακτής,19/7/2016,10:11 πμ,19/7/2016,20/7/2016,2,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Αλμυρίδα,GRBW139319038101,Μέσον ακτής,19/7/2016,10:51 πμ,19/7/2016,20/7/2016,<1,3,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Καλύβες,GRBW139319040101,200 μ. από το ανατολικό άκρο της ακτής,19/7/2016,11:10 πμ,19/7/2016,20/7/2016,14,65,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αποκορώνου,Κυανή Ακτή,GRBW139319037101,600 μ. από το βορειοδυτικό άκρο της ακτής,19/7/2016,11:25 πμ,19/7/2016,20/7/2016,2,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Σφακίων,Ομπρός Γιαλός,GRBW139324103101,Μέσον ακτής,19/7/2016,12:40 μμ,19/7/2016,20/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Σφακίων,Ίλιγγας,GRBW139324104101,Μέσον ακτής,19/7/2016,12:49 μμ,19/7/2016,20/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Παχειά Άμμος,GRBW139311057101,90 μ. από το βορειοδυτικό άκρο της ακτής,19/7/2016,8:38 πμ,19/7/2016,20/7/2016,12,24,ΟΧΙ,ΟΧΙ,ΝΑΙ,ΟΧΙ,ΝΑΙ,ΠΟΛΥ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα Δημοτική Πλαζ,GRBW139311047101,100 μ. από το βορειοανατολικό άκρο της ακτής,19/7/2016,9:10 πμ,19/7/2016,20/7/2016,8,14,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα 3,GRBW139311056101,Δυτικό άκρο ακτής,19/7/2016,9:23 πμ,19/7/2016,20/7/2016,16,42,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ιεράπετρα,GRBW139311052101,740 μ. από το βορειοδυτικό άκρο της ακτής.,19/7/2016,9:34 πμ,19/7/2016,20/7/2016,38,55,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Καθαράδες,GRBW139311045101,Μέσον ακτής,19/7/2016,9:53 πμ,19/7/2016,20/7/2016,46,80,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Άγιος Ιωάννης (Ιεράπετρας),GRBW139311046101,480 μ. από το ανατολικό άκρο της ακτής,19/7/2016,10:12 πμ,19/7/2016,20/7/2016,25,36,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Κουτσουνάρι,GRBW139311060101,Μέσον ακτής,19/7/2016,10:27 πμ,19/7/2016,20/7/2016,10,18,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Φέρμα,GRBW139311051101,50 μ. από το δυτικό άκρο της ακτής,19/7/2016,10:42 πμ,19/7/2016,20/7/2016,6,15,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Αγιά Φωτιά,GRBW139311055101,Μέσον ακτής,19/7/2016,10:56 πμ,19/7/2016,20/7/2016,6,20,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Αχλιά Σχινοκαψάλων,GRBW139311050101,Μέσον ακτής,19/7/2016,11:07 πμ,19/7/2016,20/7/2016,15,28,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Άγιος Παντελεήμων (Ιεράπετρας),GRBW139310029101,40 μ. από το βορειοδυτικό άκρο της ακτής,19/7/2016,11:17 πμ,19/7/2016,20/7/2016,22,45,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Κοινοτική Πλαζ Μακρυγιαλού,GRBW139311054101,150 μ. από το βορειοανατολικό άκρο της ακτής,19/7/2016,11:35 πμ,19/7/2016,20/7/2016,3,16,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Ανάληψη,GRBW139311053101,Μέσον ακτής,19/7/2016,11:41 πμ,19/7/2016,20/7/2016,26,64,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Λαγκούφα,GRBW139311048101,Μέσον ακτής,19/7/2016,11:54 πμ,19/7/2016,20/7/2016,45,90,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Διασκάρι,GRBW139311058101,80 μ. από το βορειοδυτικό άκρο της ακτής,19/7/2016,12:21 μμ,19/7/2016,20/7/2016,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΠΟΛΥ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Σητείας,Λιμανάκι - Γούδουρα,GRBW139313096101,140 μ. από το νοτιοανατολικό άκρο της ακτής,19/7/2016,12:47 μμ,19/7/2016,20/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΠΟΛΥ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Μύρτος,GRBW139311049101,Μέσον ακτής,19/7/2016,2:07 μμ,19/7/2016,20/7/2016,8,25,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΠΟΛΥ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ιεράπετρας,Χρυσή – Γαϊδουρονήσι,GRBW139311059101,340 μ. από το δυτικό άκρο της ακτής,19/7/2016,4:23 μμ,19/7/2016,20/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,ΒΔ,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Ρέθυμνο,GRBW139318090101,500 μ. από το δυτικό άκρο της ακτής,20/7/2016,8:42 πμ,20/7/2016,21/7/2016,2,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΠΟΛΥ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Κούμπες,GRBW139318092101,Μέσον ακτής,20/7/2016,8:55 πμ,20/7/2016,21/7/2016,8,27,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΠΟΛΥ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Αρκάδι,GRBW139318091101,Μέσον ακτής,20/7/2016,9:20 πμ,20/7/2016,21/7/2016,2,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΠΟΛΥ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Πηγιανός Κάμπος,GRBW139318088101,Μέσον ακτής,20/7/2016,10:41 πμ,20/7/2016,21/7/2016,10,24,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΠΟΛΥ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Πάνορμο – Λίμνη,GRBW139317081101,35 μ. από το βόρειο άκρο της ακτής,20/7/2016,11:50 πμ,20/7/2016,21/7/2016,2,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Πάνορμο (Μυλοποτάμου),GRBW139317078101,30 μ. από το βορειοδυτικό άκρο της ακτής,20/7/2016,12:00 μμ,20/7/2016,21/7/2016,4,12,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Βαρκότοπος,GRBW139317080101,40 μ. από το βόρειο άκρο της ακτής,20/7/2016,12:27 μμ,20/7/2016,21/7/2016,25,72,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Μπαλί – Λιβάδι,GRBW139317082101,120 μ. από το βορειοδυτικό άκρο της ακτής,20/7/2016,12:35 μμ,20/7/2016,21/7/2016,12,26,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Μυλοποτάμου,Παραλία Λιανού Κάβου - Λαύρις,GRBW139317079101,Μέσον ακτής,20/7/2016,1:17 μμ,20/7/2016,21/7/2016,<1,<1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Ρεθύμνης,Σκαλέτα,GRBW139318087101,80 μ. από το δυτικό άκρο της ακτής,20/7/2016,1:30 μμ,20/7/2016,21/7/2016,30,60,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΠΟΛΥ ΚΥΜΑΤΩΔΗΣ,Β,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 3,GRBW139310022101,17 μ. από το δυτικό άκρο της ακτής,20/7/2016,8:24 πμ,20/7/2016,21/7/2016,14,32,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΗΡΕΜΗ,Δ,ΌΧΙ,ΌΧΙ
Κρήτη,Αγίου_Νικολάου,Άγιος Νικόλαος 1,GRBW139310009101,20 μ. από το βόρειο άκρο της ακτής,20/7/2016,8:37 πμ,20/7/2016,21/7/2016,42,75,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΕΛΑΦΡΑ ΚΥΜΑΤΩΔΗΣ,Δ,ΌΧΙ,ΌΧΙ
