Perunit,Municipal,Coast,StationCode,Description,SampleDate,SampleTime,DeliveryDate,AnalyseDate,Intenterococci,Ecoli,Tar,Glass,Plastic,Caoutchouc,Garbage,Wave,Airdirection,Rainfail,Yestrainfail
ΧΑΝΙΩΝ,Κισσάμου,Ελαφονήσι_Κισσάμου,GRBW139322072101, Νοτιοανατολικό άκρο ακτής,22/7/2019,12:57,22/7/2019,23/7/2019,8,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Καντάνου_Σέλινου,Χαλίκια_Καντάνου_Σέλινου,GRBW139321063101, 450 μ. από το νοτιοδυτικό άκρο της ακτής,22/7/2019,10:40,22/7/2019,23/7/2019,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,ΒΔ,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Καντάνου_Σέλινου,Παχειά_Άμμος_Καντάνου_Σέλινου,GRBW139321062101, 430 μ. από το νότιο άκρο της ακτής,22/7/2019,10:47,22/7/2019,23/7/2019,5,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,ΒΔ,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Καντάνου_Σέλινου,Γραμμένο_Καντάνου_Σέλινου,GRBW139321065101, 200 μ. από το νοτιοδυτικό άκρο της ακτής,22/7/2019,11:12,22/7/2019,23/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,ΒΔ,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Καντάνου_Σέλινου,Σούγια_Καντάνου_Σέλινου,GRBW139321061101, 470 μ. από το δυτικό άκρο της ακτής,22/7/2019,9:35,22/7/2019,23/7/2019,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Κιτροπλατεία_Αγίου_Νικολάου,GRBW139310017101, 30 μ. από το νοτιοδυτικό άκρο της ακτής,22/7/2019,8:04,22/7/2019,23/7/2019,84,112,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αμμούδι_Αγίου_Νικολάου,GRBW139310014101, 30 μ. από το νότιο άκρο της ακτής,22/7/2019,8:17,22/7/2019,23/7/2019,18,57,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άμμος_(Μαρίνα)_Αγίου_Νικολάου,GRBW139310008101, Μέσον ακτής,22/7/2019,8:28,22/7/2019,23/7/2019,12,28,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άμμος_Αγίου_Νικολάου,GRBW139310012101, 30 μ. από το βορειοανατολικό άκρο της ακτής,22/7/2019,8:38,22/7/2019,23/7/2019,6,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Γαργαδωρός_Αγίου_Νικολάου,GRBW139310031101, 20 μ. από το βορειοανατολικό άκρο της ακτής,22/7/2019,8:44,22/7/2019,23/7/2019,8,25,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αλμυρός_Αγίου_Νικολάου,GRBW139310021101, Μέσον ακτής,22/7/2019,8:58,22/7/2019,23/7/2019,12,36,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αμμουδάρα_Αγίου_Νικολάου,GRBW139310015101, Μέσον ακτής,22/7/2019,9:05,22/7/2019,23/7/2019,15,57,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Καραβοστάσι_Αγίου_Νικολάου,GRBW139310034101, 70 μ. από το βορειοδυτικό άκρο της ακτής. Έναντι πρόσβασης,22/7/2019,9:16,22/7/2019,23/7/2019,48,70,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άγιος_Παντελεήμων_Αγίου_Νικολάου,GRBW139310037101, 215 μ. από το ανατολικό άκρο της ακτής,22/7/2019,9:25,22/7/2019,23/7/2019,60,140,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Βούλισμα_Αγίου_Νικολάου,GRBW139310018101, Μέσον ακτής,22/7/2019,9:34,22/7/2019,23/7/2019,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Καλό_Χωριό_Αγίου_Νικολάου,GRBW139310030101, 100 μ. από το ανατολικό άκρο της ακτής,22/7/2019,9:42,22/7/2019,23/7/2019,8,21,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Θόλος_Ιεράπετρας,GRBW139311160101, 90 μ. από το δυτικό άκρο της ακτής,22/7/2019,10:08,22/7/2019,23/7/2019,38,100,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Μόχλος_Ξεροστέρνια_Σητείας,GRBW139313101101, Μέσον ακτής,22/7/2019,10:34,22/7/2019,23/7/2019,42,120,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Παπαδιόκαμπος_Σητείας,GRBW139313094101, 40 μ. από το βορειοδυτικό άκρο της ακτής,22/7/2019,11:23,22/7/2019,23/7/2019,0,1,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Σητεία_Σητείας,GRBW139313102101, Βορειοδυτικό άκρο ακτής,22/7/2019,12:05,22/7/2019,23/7/2019,5,14,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Ανάλουκας_Σητείας,GRBW139313095101, 70 μ. από το δυτικό άκρο της ακτής,22/7/2019,12:22,22/7/2019,23/7/2019,8,0,ΟΧΙ,ΝΑΙ,ΝΑΙ,ΝΑΙ,ΝΑΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Βάι_–_Φοινικόδασος_Σητείας,GRBW139313100101, Νότιο άκρο ακτής,22/7/2019,12:45,22/7/2019,23/7/2019,15,7,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,ΕΡΗΜΟΥΠΟΛΗ,GRBW139313175101,Νότιο όριο παραλίας,22/7/2019,13:00,22/7/2019,23/7/2019,6,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Κουρεμένος_Σητείας,GRBW139313099101, 430 μ. από το βόρειο άκρο της ακτής,22/7/2019,13:12,22/7/2019,23/7/2019,8,17,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Χιώνα_Σητείας,GRBW139313097101, Μέσον ακτής,22/7/2019,13:19,22/7/2019,23/7/2019,5,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Κάτω_Ζάκρος_Σητείας,GRBW139313098101, Μέσον ακτής,22/7/2019,13:56,22/7/2019,23/7/2019,26,49,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Βούρλια_Σητείας,GRBW139313093101, 70 μ. από το βόρειο άκρο της ακτής,22/7/2019,14:17,22/7/2019,23/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Μεγάλη_Παραλία_Ξερόκαμπου_Σητείας,GRBW139312158101, Μέσον ακτής,22/7/2019,14:24,22/7/2019,23/7/2019,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Παχειά_Άμμος_Ιεράπετρας,GRBW139311057101, 90 μ. από το βορειοδυτικό άκρο της ακτής,23/7/2019,8:01,23/7/2019,24/7/2019,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_Δημοτική_Πλαζ_Ιεράπετρας,GRBW139311047101, 100 μ. από το βορειοανατολικό άκρο της ακτής,23/7/2019,8:27,23/7/2019,24/7/2019,26,40,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_3_Ιεράπετρας,GRBW139311056101, Δυτικό άκρο ακτής,23/7/2019,8:40,23/7/2019,24/7/2019,5,20,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_Ιεράπετρας,GRBW139311052101, 740 μ. από το βορειοδυτικό άκρο της ακτής.,23/7/2019,8:48,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Καθαράδες_Ιεράπετρας,GRBW139311045101, Μέσον ακτής,23/7/2019,9:03,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Άγιος_Ιωάννης_Ιεράπετρας,GRBW139311046101, 480 μ. από το ανατολικό άκρο της ακτής,23/7/2019,9:16,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Κουτσουνάρι_Ιεράπετρας,GRBW139311060101, Μέσον ακτής,23/7/2019,9:25,23/7/2019,24/7/2019,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Φέρμα_Ιεράπετρας,GRBW139311051101, 50 μ. από το δυτικό άκρο της ακτής,23/7/2019,9:36,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Αγιά_Φωτιά_Ιεράπετρας,GRBW139311055101, Μέσον ακτής,23/7/2019,9:47,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Αχλιά_Σχινοκαψάλων_Ιεράπετρας,GRBW139311050101, Μέσον ακτής,23/7/2019,9:57,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Άγιος_Παντελεήμων_Ιεράπετρας,GRBW139310029101, 40 μ. από το βορειοδυτικό άκρο της ακτής,23/7/2019,10:05,23/7/2019,24/7/2019,2,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Καλαμοκανιάς_Ιεράπετρας,GRBW139311161101, Μέσον ακτής,23/7/2019,10:17,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Κοινοτική_Πλαζ_Μακρυγιαλού_Ιεράπετρας,GRBW139311054101, 150 μ. από το βορειοανατολικό άκρο της ακτής,23/7/2019,10:28,23/7/2019,24/7/2019,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ανάληψη_Ιεράπετρας,GRBW139311053101, Μέσον ακτής,23/7/2019,10:34,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Λαγκούφα_Ιεράπετρας,GRBW139311048101, Μέσον ακτής,23/7/2019,10:48,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Διασκάρι_Ιεράπετρας,GRBW139311058101, 80 μ. από το βορειοδυτικό άκρο της ακτής,23/7/2019,11:05,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Λιμανάκι_Γούδουρα_Σητείας,GRBW139313096101, 140 μ. από το νοτιοανατολικό άκρο της ακτής,23/7/2019,11:36,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Γρα_Λυγιά_Ιεράπετρας,GRBW139311159101, Μέσον ακτής - 300μ. Δυτικά από τον μόλο,23/7/2019,12:25,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Μύρτος_Ιεράπετρας,GRBW139311049101, Μέσον ακτής,23/7/2019,12:52,23/7/2019,24/7/2019,6,20,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,ΤΕΡΤΣΑ,GRBW139303174101,Στην έξοδο της επαρχιακής οδού – νότια του οικισμού,23/7/2019,12:56,23/7/2019,24/7/2019,3,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,Ψαρή_Φοράδα_Βιάννου,GRBW139303164101, Μέσον ακτής,23/7/2019,13:15,23/7/2019,24/7/2019,2,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,Άρβη_Βιάννου,GRBW139303165101, 70μ. δυτικά από το μόλο,23/7/2019,13:34,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Δ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Χρυσή_–_Γαϊδουρονήσι_Ιεράπετρας,GRBW139311059101, 340 μ. από το δυτικό άκρο της ακτής,23/7/2019,15:15,23/7/2019,24/7/2019,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Ρεθύμνης,Επισκοπή_1_Ρεθύμνης,GRBW139318089101, Μέσον ακτής,23/7/2019,8:37,23/7/2019,24/7/2019,20,50,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Καβρός_Αποκορώνου,GRBW139319041101, 1670 μ. από το ανατολικό άκρο της ακτής.,23/7/2019,8:51,23/7/2019,24/7/2019,16,30,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Γεωργιούπολη_Αποκορώνου,GRBW139319039101, Μέσον ακτής,23/7/2019,9:52,23/7/2019,24/7/2019,5,20,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Αλμυρίδα_Αποκορώνου,GRBW139319038101, Μέσον ακτής,23/7/2019,10:31,23/7/2019,24/7/2019,2,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Καλύβες_Αποκορώνου,GRBW139319040101, 200 μ. από το ανατολικό άκρο της ακτής,23/7/2019,10:41,23/7/2019,24/7/2019,4,30,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Κυανή_Ακτή_Αποκορώνου,GRBW139319037101, 600 μ. από το βορειοδυτικό άκρο της ακτής,23/7/2019,10:52,23/7/2019,24/7/2019,72,210,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Ομπρός_Γιαλός_Σφακίων,GRBW139324103101, Μέσον ακτής,23/7/2019,12:52,23/7/2019,24/7/2019,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Ίλιγγας_Σφακίων,GRBW139324104101, Μέσον ακτής,23/7/2019,13:10,23/7/2019,24/7/2019,8,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Φραγκοκάστελλο_Χανίων,GRBW139324170101, Μέσον ακτής,23/7/2019,14:11,23/7/2019,24/7/2019,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,ΠΟΛΥΡΙΖΟΣ,GRBW139314176101,Μέσον ακτής,23/7/2019,14:42,23/7/2019,24/7/2019,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,Κόρακας_Ροδάκινο_Αγίου_Βασιλείου,GRBW139314002101, 140 μ. από το ανατολικό άκρο της ακτής,23/7/2019,14:47,23/7/2019,24/7/2019,2,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άγιος_Νικόλαος_3_Αγίου_Νικολάου,GRBW139310022101, 17 μ. από το δυτικό άκρο της ακτής,24/7/2019,8:10,24/7/2019,25/7/2019,22,40,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άγιος_Νικόλαος_1_Αγίου_Νικολάου,GRBW139310009101, 20 μ. από το βόρειο άκρο της ακτής,24/7/2019,8:21,24/7/2019,25/7/2019,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,ΒΔ,ΌΧΙ,ΌΧΙ
