Perunit,Municipal,Coast,StationCode,Description,SampleDate,SampleTime,DeliveryDate,AnalyseDate,Intenterococci,Ecoli,Tar,Glass,Plastic,Caoutchouc,Garbage,Wave,Airdirection,Rainfail,Yestrainfail
ΛΑΣΙΘΙΟΥ,Σητείας,Μόχλος_Ξεροστέρνια_Σητείας,ELBW139313101101, Μέσον ακτής,17/7/2023,1:24:00 μμ,17/7/2023,18/7/2023,4,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Θόλος_Ιεράπετρας,ELBW139311160101, 90 μ. από το δυτικό άκρο της ακτής,17/7/2023,1:56:00 μμ,17/7/2023,18/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Καλό_Χωριό_Αγίου_Νικολάου,ELBW139310030101, 100 μ. από το ανατολικό άκρο της ακτής,17/7/2023,2:19:00 μμ,17/7/2023,18/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Βούλισμα_Αγίου_Νικολάου,ELBW139310018101, Μέσον ακτής,17/7/2023,2:29:00 μμ,17/7/2023,18/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άγιος_Παντελεήμων_Αγίου_Νικολάου,ELBW139310037101, 215 μ. από το ανατολικό άκρο της ακτής,17/7/2023,2:40:00 μμ,17/7/2023,18/7/2023,2,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Καραβοστάσι_Αγίου_Νικολάου,ELBW139310034101, 70 μ. από το βορειοδυτικό άκρο της ακτής. Έναντι πρόσβασης,17/7/2023,2:52:00 μμ,17/7/2023,18/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αμμουδάρα_Αγίου_Νικολάου,ELBW139310015101, Μέσον ακτής,17/7/2023,3:05:00 μμ,17/7/2023,18/7/2023,4,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αλμυρός_Αγίου_Νικολάου,ELBW139310021101, Μέσον ακτής,17/7/2023,3:15:00 μμ,17/7/2023,18/7/2023,22,36,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Γαργαδωρός_Αγίου_Νικολάου,ELBW139310031101, 20 μ. από το βορειοανατολικό άκρο της ακτής,17/7/2023,3:23:00 μμ,17/7/2023,18/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άμμος_Αγίου_Νικολάου,ELBW139310012101, 30 μ. από το βορειοανατολικό άκρο της ακτής,17/7/2023,3:30:00 μμ,17/7/2023,18/7/2023,2,5,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Άμμος_(Μαρίνα)_Αγίου_Νικολάου,ELBW139310008101, Μέσον ακτής,17/7/2023,3:44:00 μμ,17/7/2023,18/7/2023,4,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Αμμούδι_Αγίου_Νικολάου,ELBW139310014101, 30 μ. από το νότιο άκρο της ακτής,17/7/2023,4:00:00 μμ,17/7/2023,18/7/2023,2,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Αγίου_Νικολάου,Κιτροπλατεία_Αγίου_Νικολάου,ELBW139310017101, 30 μ. από το νοτιοδυτικό άκρο της ακτής,17/7/2023,3:50:00 μμ,17/7/2023,18/7/2023,2,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Ρεθύμνης,Επισκοπή_1_Ρεθύμνης,ELBW139318089101, Μέσον ακτής,18/7/2023,7:05:00 πμ,18/7/2023,19/7/2023,12,75,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Πολύ κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Καβρός_Αποκορώνου,ELBW139319041101, 1670 μ. από το ανατολικό άκρο της ακτής.,18/7/2023,7:17:00 πμ,18/7/2023,19/7/2023,4,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Πολύ κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Γεωργιούπολη_Αποκορώνου,ELBW139319039101, Μέσον ακτής,18/7/2023,8:04:00 πμ,18/7/2023,19/7/2023,12,28,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Πολύ κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Αλμυρίδα_Αποκορώνου,ELBW139319038101, Μέσον ακτής,18/7/2023,8:30:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Πολύ κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Καλύβες_Αποκορώνου,ELBW139319040101, 200 μ. από το ανατολικό άκρο της ακτής,18/7/2023,8:38:00 πμ,18/7/2023,19/7/2023,4,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Αποκορώνου,Κυανή_Ακτή_Αποκορώνου,ELBW139319037101, 600 μ. από το βορειοδυτικό άκρο της ακτής,18/7/2023,8:54:00 πμ,18/7/2023,19/7/2023,14,26,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Πολύ κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Ομπρός_Γιαλός_Σφακίων,ELBW139324103101, Μέσον ακτής,18/7/2023,9:54:00 πμ,18/7/2023,19/7/2023,4,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Ίλιγγας_Σφακίων,ELBW139324104101, Μέσον ακτής,18/7/2023,10:03:00 πμ,18/7/2023,19/7/2023,8,14,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΧΑΝΙΩΝ,Σφακίων,Φραγκοκάστελλο_Χανίων,ELBW139324170101, Μέσον ακτής,18/7/2023,11:19:00 πμ,18/7/2023,19/7/2023,2,5,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,Πολύριζος,ELBW139314176101,Μέσον ακτής,18/7/2023,11:33:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,Κόρακας_Ροδάκινο_Αγίου_Βασιλείου,ELBW139314002101, 140 μ. από το ανατολικό άκρο της ακτής,18/7/2023,11:37:00 πμ,18/7/2023,19/7/2023,2,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,Σούδα_Αγίου_Βασιλείου,ELBW139314004101, Μέσον ακτής,18/7/2023,11:49:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,Πλακιάς_2_Αγίου_Βασιλείου,ELBW139314006101, 80 μ. από το νοτιοανατολικό άκρο της ακτής,18/7/2023,11:55:00 πμ,18/7/2023,19/7/2023,4,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,Πλακιάς_1_Αγίου_Βασιλείου,ELBW139314001101, 420 μ. από το βορειοδυτικό άκρο της ακτής,18/7/2023,11:59:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,Δαμνόνι_Αγίου_Βασιλείου,ELBW139314003101, Μέσον ακτής,18/7/2023,12:07:00 μμ,18/7/2023,19/7/2023,4,8,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΡΕΘΥΜΝΟΥ,Αγίου_Βασιλείου,Σχοινάρια,ELBW139314177101, Μέσον ακτής,18/7/2023,12:19:00 μμ,18/7/2023,19/7/2023,2,4,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Παχειά_Άμμος_Ιεράπετρας,ELBW139311057101, 90 μ. από το βορειοδυτικό άκρο της ακτής,18/7/2023,7:40:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Σητείας,Λιμανάκι_Γούδουρα_Σητείας,ELBW139313096101, 140 μ. από το νοτιοανατολικό άκρο της ακτής,18/7/2023,8:40:00 πμ,18/7/2023,19/7/2023,2,5,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ελαφρά Κυματώδης,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Διασκάρι_Ιεράπετρας,ELBW139311058101, 80 μ. από το βορειοδυτικό άκρο της ακτής,18/7/2023,9:00:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Λαγκούφα_Ιεράπετρας,ELBW139311048101, Μέσον ακτής,18/7/2023,9:20:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ανάληψη_Ιεράπετρας,ELBW139311053101, Μέσον ακτής,18/7/2023,9:32:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Κοινοτική_Πλαζ_Μακρυγιαλού_Ιεράπετρας,ELBW139311054101, 150 μ. από το βορειοανατολικό άκρο της ακτής,18/7/2023,9:37:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Καλαμοκανιάς_Ιεράπετρας,ELBW139311161101, Μέσον ακτής,18/7/2023,9:42:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Άγιος_Παντελεήμων_Ιεράπετρας,ELBW139310029101, 40 μ. από το βορειοδυτικό άκρο της ακτής,18/7/2023,9:58:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Αχλιά_Σχινοκαψάλων_Ιεράπετρας,ELBW139311050101, Μέσον ακτής,18/7/2023,10:06:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Αγιά_Φωτιά_Ιεράπετρας,ELBW139311055101, Μέσον ακτής,18/7/2023,10:17:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Φέρμα_Ιεράπετρας,ELBW139311051101, 50 μ. από το δυτικό άκρο της ακτής,18/7/2023,10:27:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Κουτσουνάρι_Ιεράπετρας,ELBW139311060101, Μέσον ακτής,18/7/2023,10:42:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Άγιος_Ιωάννης_Ιεράπετρας,ELBW139311046101, 480 μ. από το ανατολικό άκρο της ακτής,18/7/2023,10:49:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Καθαράδες_Ιεράπετρας,ELBW139311045101, Μέσον ακτής,18/7/2023,11:30:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_Ιεράπετρας,ELBW139311052101, 740 μ. από το βορειοδυτικό άκρο της ακτής.,18/7/2023,11:57:00 πμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_3_Ιεράπετρας,ELBW139311056101, Δυτικό άκρο ακτής,18/7/2023,12:07:00 μμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Ιεράπετρα_Δημοτική_Πλαζ_Ιεράπετρας,ELBW139311047101, 100 μ. από το βορειοανατολικό άκρο της ακτής,18/7/2023,12:16:00 μμ,18/7/2023,19/7/2023,12,28,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Γρα_Λυγιά_Ιεράπετρας,ELBW139311159101, Μέσον ακτής - 300μ. Δυτικά από τον μόλο,18/7/2023,12:34:00 μμ,18/7/2023,19/7/2023,0,0,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΛΑΣΙΘΙΟΥ,Ιεράπετρας,Μύρτος_Ιεράπετρας,ELBW139311049101, Μέσον ακτής,18/7/2023,12:49:00 μμ,18/7/2023,19/7/2023,6,10,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
ΗΡΑΚΛΕΙΟΥ,Βιάννου,Τέρτσα,ELBW139303174101,Στην έξοδο της επαρχιακής οδού – νότια του οικισμού,18/7/2023,1:10:00 μμ,18/7/2023,19/7/2023,2,6,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,ΟΧΙ,Ήρεμη,Β,ΌΧΙ,ΌΧΙ
