Date,Time,Conductivity,Water Temperature,Water Depth,Water Level
04/09/2015,00:00:00,644.3,17.8,45.53,124.96
05/09/2015,00:00:00,643,17.8,45.46,125.03
06/09/2015,00:00:00,642.1,17.8,45.39,125.1
07/09/2015,00:00:00,642.2,17.8,45.31,125.18
08/09/2015,00:00:00,644.1,17.8,45.23,125.26
09/09/2015,00:00:00,648.2,17.8,45.15,125.33
10/09/2015,00:00:00,651.2,17.8,45.08,125.41
11/09/2015,00:00:00,652,17.9,45.01,125.48
12/09/2015,00:00:00,652.2,17.9,44.94,125.55
13/09/2015,00:00:00,653.9,17.9,44.86,125.63
14/09/2015,00:00:00,655.7,17.9,44.78,125.71
15/09/2015,00:00:00,656.7,17.9,44.71,125.78
16/09/2015,00:00:00,657.9,17.9,44.63,125.86
17/09/2015,00:00:00,660.1,17.9,44.54,125.95
18/09/2015,00:00:00,662.1,17.9,44.44,126.05
19/09/2015,00:00:00,662.7,17.9,44.35,126.14
20/09/2015,00:00:00,662.7,17.9,44.28,126.21
21/09/2015,00:00:00,662.5,17.9,44.2,126.29
22/09/2015,00:00:00,662.6,17.9,44.11,126.38
23/09/2015,00:00:00,663.8,17.9,44.01,126.48
24/09/2015,00:00:00,666.3,17.9,43.96,126.53
25/09/2015,00:00:00,664.6,17.9,43.92,126.57
26/09/2015,00:00:00,663.5,17.9,43.85,126.64
27/09/2015,00:00:00,661.9,17.9,43.79,126.7
28/09/2015,00:00:00,660.4,17.9,43.75,126.74
29/09/2015,00:00:00,659.3,17.9,43.68,126.81
30/09/2015,00:00:00,658.5,17.9,43.6,126.89
01/10/2015,00:00:00,657.6,17.9,43.53,126.96
02/10/2015,00:00:00,656.9,17.9,43.47,127.02
03/10/2015,00:00:00,656.2,17.9,43.41,127.08
04/10/2015,00:00:00,655.3,17.9,43.36,127.13
05/10/2015,00:00:00,654.5,17.9,43.29,127.2
06/10/2015,00:00:00,653.5,17.9,43.19,127.3
07/10/2015,00:00:00,652.3,17.9,43.09,127.4
08/10/2015,00:00:00,650.7,17.9,43.01,127.48
09/10/2015,00:00:00,648.4,17.9,42.94,127.55
10/10/2015,00:00:00,646,17.9,42.93,127.56
11/10/2015,00:00:00,643.8,17.9,42.87,127.62
12/10/2015,00:00:00,641.4,17.9,42.81,127.68
13/10/2015,00:00:00,638.3,17.9,42.73,127.76
14/10/2015,00:00:00,635,17.9,42.66,127.83
15/10/2015,00:00:00,*,*,*,*
16/10/2015,00:00:00,*,*,*,*
17/10/2015,00:00:00,*,*,*,*
18/10/2015,00:00:00,*,*,*,*
19/10/2015,00:00:00,*,*,*,*
20/10/2015,00:00:00,*,*,*,*
21/10/2015,00:00:00,*,*,*,*
22/10/2015,00:00:00,*,*,*,*
23/10/2015,00:00:00,*,*,*,*
24/10/2015,00:00:00,*,*,*,*
25/10/2015,00:00:00,*,*,*,*
26/10/2015,00:00:00,*,*,*,*
27/10/2015,00:00:00,*,*,*,*
28/10/2015,00:00:00,*,*,*,*
29/10/2015,00:00:00,*,*,*,*
30/10/2015,00:00:00,*,*,*,*
31/10/2015,00:00:00,*,*,*,*
01/11/2015,00:00:00,*,*,*,*
02/11/2015,00:00:00,*,*,*,*
03/11/2015,00:00:00,*,*,*,*
04/11/2015,00:00:00,*,*,*,*
05/11/2015,00:00:00,*,*,*,*
06/11/2015,00:00:00,*,*,*,*
07/11/2015,00:00:00,*,*,*,*
08/11/2015,00:00:00,*,*,*,*
09/11/2015,00:00:00,*,*,*,*
10/11/2015,00:00:00,*,*,*,*
11/11/2015,00:00:00,*,*,*,*
12/11/2015,00:00:00,*,*,*,*
13/11/2015,00:00:00,*,*,*,*
14/11/2015,00:00:00,*,*,*,*
15/11/2015,00:00:00,*,*,*,*
16/11/2015,00:00:00,*,*,*,*
17/11/2015,00:00:00,*,*,*,*
18/11/2015,00:00:00,*,*,*,*
19/11/2015,00:00:00,*,*,*,*
20/11/2015,00:00:00,*,*,*,*
21/11/2015,00:00:00,*,*,*,*
22/11/2015,00:00:00,*,*,*,*
23/11/2015,00:00:00,*,*,*,*
24/11/2015,00:00:00,*,*,*,*
25/11/2015,00:00:00,*,*,*,*
26/11/2015,00:00:00,*,*,*,*
27/11/2015,00:00:00,*,*,*,*
28/11/2015,00:00:00,*,*,*,*
29/11/2015,00:00:00,*,*,*,*
30/11/2015,00:00:00,*,*,*,*
01/12/2015,00:00:00,*,*,*,*
02/12/2015,00:00:00,*,*,*,*
03/12/2015,00:00:00,*,*,*,*
04/12/2015,00:00:00,*,*,*,*
05/12/2015,00:00:00,*,*,*,*
06/12/2015,00:00:00,*,*,*,*
07/12/2015,00:00:00,*,*,*,*
08/12/2015,00:00:00,*,*,*,*
09/12/2015,00:00:00,*,*,*,*
10/12/2015,00:00:00,*,*,*,*
11/12/2015,00:00:00,*,*,*,*
12/12/2015,00:00:00,*,*,*,*
13/12/2015,00:00:00,*,*,*,*
14/12/2015,00:00:00,*,*,*,*
15/12/2015,00:00:00,559.8,17.9,38.89,131.6
16/12/2015,00:00:00,558.8,17.9,38.84,131.65
17/12/2015,00:00:00,557.8,17.9,38.77,131.72
18/12/2015,00:00:00,556.8,17.9,38.7,131.79
19/12/2015,00:00:00,555.6,17.9,38.64,131.85
20/12/2015,00:00:00,554.4,17.9,38.59,131.9
21/12/2015,00:00:00,553.4,17.9,38.56,131.93
22/12/2015,00:00:00,552.1,17.9,38.53,131.96
23/12/2015,00:00:00,551.3,17.9,38.48,132.01
24/12/2015,00:00:00,549.9,17.9,38.42,132.07
25/12/2015,00:00:00,548.6,17.9,38.37,132.12
26/12/2015,00:00:00,547.3,17.9,38.31,132.18
27/12/2015,00:00:00,546.1,17.9,38.25,132.24
28/12/2015,00:00:00,544.8,17.9,38.2,132.3
29/12/2015,00:00:00,543.5,17.9,38.13,132.36
30/12/2015,00:00:00,542.4,17.9,38.04,132.45
31/12/2015,00:00:00,541.3,17.9,37.96,132.53
01/01/2016,00:00:00,540.3,17.9,37.89,132.6
02/01/2016,00:00:00,539.2,17.9,37.85,132.65
03/01/2016,00:00:00,538.3,17.9,37.79,132.7
04/01/2016,00:00:00,537.3,17.9,37.74,132.75
05/01/2016,00:00:00,536,17.9,37.66,132.83
06/01/2016,00:00:00,534.9,17.9,37.63,132.86
07/01/2016,00:00:00,533.9,17.9,37.64,132.85
08/01/2016,00:00:00,532.9,17.9,37.6,132.89
09/01/2016,00:00:00,532,17.9,37.64,132.85
10/01/2016,00:00:00,531.2,17.9,37.69,132.81
11/01/2016,00:00:00,531.6,17.9,37.7,132.79
12/01/2016,00:00:00,531.3,17.9,37.7,132.79
13/01/2016,00:00:00,530.3,17.9,37.67,132.82
14/01/2016,00:00:00,529.5,17.9,37.64,132.85
15/01/2016,00:00:00,528.8,17.9,37.62,132.87
16/01/2016,00:00:00,528.3,17.9,37.6,132.89
17/01/2016,00:00:00,527.3,17.9,37.55,132.94
18/01/2016,00:00:00,526.3,17.9,37.45,133.04
19/01/2016,00:00:00,525.7,17.9,37.4,133.09
20/01/2016,00:00:00,525,17.9,37.43,133.07
21/01/2016,00:00:00,*,*,*,*
22/01/2016,00:00:00,*,*,*,*
23/01/2016,00:00:00,*,*,*,122.94
24/01/2016,00:00:00,*,*,*,121.74
25/01/2016,00:00:00,*,*,*,121.5
26/01/2016,00:00:00,*,*,*,121.5
27/01/2016,00:00:00,*,*,*,121.5
28/01/2016,00:00:00,*,*,*,121.98
29/01/2016,00:00:00,*,*,*,126.6
30/01/2016,00:00:00,515.1,*,*,133.16
31/01/2016,00:00:00,514.3,*,*,133.19
01/02/2016,00:00:00,513.4,*,*,133.24
02/02/2016,00:00:00,512.6,*,*,133.27
03/02/2016,00:00:00,511.7,*,*,133.28
04/02/2016,00:00:00,511,17.9,*,133.31
05/02/2016,00:00:00,510.3,17.9,*,133.36
06/02/2016,00:00:00,510.1,17.9,*,133.43
07/02/2016,00:00:00,510,17.9,37.08,133.41
08/02/2016,00:00:00,509.1,17.9,37.11,133.38
09/02/2016,00:00:00,508.3,17.9,37.14,133.35
10/02/2016,00:00:00,507.6,17.9,37.16,133.34
11/02/2016,00:00:00,506.7,17.9,37.14,133.35
12/02/2016,00:00:00,506.1,17.9,37.12,133.37
13/02/2016,00:00:00,505.7,17.9,37.13,133.36
14/02/2016,00:00:00,504.7,17.9,37.12,133.37
15/02/2016,00:00:00,504.1,17.9,37.15,133.34
16/02/2016,00:00:00,504,17.9,37.21,133.28
17/02/2016,00:00:00,503.9,17.9,37.28,133.21
18/02/2016,00:00:00,502.7,17.9,37.33,133.17
19/02/2016,00:00:00,501.5,17.9,37.32,133.17
20/02/2016,00:00:00,501.1,17.9,37.34,133.15
21/02/2016,00:00:00,501.1,17.9,37.37,133.12
22/02/2016,00:00:00,501.7,17.9,37.37,133.12
23/02/2016,00:00:00,499.5,17.9,37.43,133.07
24/02/2016,00:00:00,498.8,17.9,37.44,133.05
25/02/2016,00:00:00,498.4,17.9,37.44,133.05
26/02/2016,00:00:00,498.4,17.9,37.45,133.04
27/02/2016,00:00:00,498.1,17.9,37.49,133.01
28/02/2016,00:00:00,498.1,18,37.53,132.96
29/02/2016,00:00:00,498.4,17.9,37.57,132.92
01/03/2016,00:00:00,498.5,17.9,37.59,132.9
02/03/2016,00:00:00,498.5,17.9,37.55,132.94
03/03/2016,00:00:00,498.4,18,37.53,132.96
04/03/2016,00:00:00,497.7,18,37.51,132.98
05/03/2016,00:00:00,496.7,17.9,37.47,133.02
06/03/2016,00:00:00,495.9,17.9,37.5,133
07/03/2016,00:00:00,495.7,17.9,37.5,132.99
08/03/2016,00:00:00,495.4,17.9,37.49,133
09/03/2016,00:00:00,495,17.9,37.48,133.01
10/03/2016,00:00:00,494.9,18,37.46,133.03
11/03/2016,00:00:00,494.4,17.9,37.46,133.03
12/03/2016,00:00:00,493.7,17.9,37.47,133.02
13/03/2016,00:00:00,493.1,17.9,37.47,133.03
14/03/2016,00:00:00,492.6,17.9,37.43,133.06
15/03/2016,00:00:00,491.8,18,37.42,133.07
16/03/2016,00:00:00,491.3,17.9,37.45,133.04
17/03/2016,00:00:00,490.7,17.9,37.47,133.02
18/03/2016,00:00:00,490,17.9,37.5,133
19/03/2016,00:00:00,489.4,18,37.5,132.99
20/03/2016,00:00:00,488.9,18,37.47,133.02
21/03/2016,00:00:00,488.4,*,*,132.99
22/03/2016,00:00:00,487.6,18,37.52,132.97
23/03/2016,00:00:00,486.9,18,37.53,132.97
24/03/2016,00:00:00,486.1,18,37.49,133
25/03/2016,00:00:00,485.2,18,37.48,133.01
26/03/2016,00:00:00,484.5,18,37.5,132.99
27/03/2016,00:00:00,483.5,18,37.51,132.98
28/03/2016,00:00:00,482.9,18,37.5,132.99
29/03/2016,00:00:00,482.8,18,37.52,132.97
30/03/2016,00:00:00,482.1,18,37.53,132.96
31/03/2016,00:00:00,481.1,18,37.55,132.95
01/04/2016,00:00:00,480.1,18,37.55,132.94
02/04/2016,00:00:00,479.6,18,37.53,132.96
03/04/2016,00:00:00,479,18,37.51,132.99
04/04/2016,00:00:00,478.5,18,37.48,133.02
05/04/2016,00:00:00,477.9,18,37.44,133.05
06/04/2016,00:00:00,477.6,18,37.4,133.09
07/04/2016,00:00:00,477,18,37.37,133.12
08/04/2016,00:00:00,476.3,18,37.35,133.14
09/04/2016,00:00:00,475.9,18,37.33,133.17
10/04/2016,00:00:00,475.5,18,37.31,133.18
11/04/2016,00:00:00,474.8,18,37.29,133.2
12/04/2016,00:00:00,473.9,18,37.28,133.21
13/04/2016,00:00:00,494.8,18,37.26,133.23
14/04/2016,00:00:00,504.2,18,37.24,133.26
15/04/2016,00:00:00,504.7,18,37.22,133.27
16/04/2016,00:00:00,542,18,37.21,133.28
17/04/2016,00:00:00,835.2,*,36.55,132.79
18/04/2016,00:00:00,1129.1,*,37.19,133.06
19/04/2016,00:00:00,984.5,18.8,37.16,133.08
20/04/2016,00:00:00,965.1,18,37.12,133.37
21/04/2016,00:00:00,1065.6,18,37.07,133.42
22/04/2016,00:00:00,921.9,18.8,37.08,133.17
23/04/2016,00:00:00,981.4,18.1,37.07,132.93
24/04/2016,00:00:00,864.4,19.5,36.98,133.02
25/04/2016,00:00:00,861,18,36.9,133.34
26/04/2016,00:00:00,883.1,18,36.85,133.64
27/04/2016,00:00:00,856.1,18,36.81,133.42
28/04/2016,00:00:00,901.7,18,36.82,133.42
29/04/2016,00:00:00,846,18.7,36.8,133.44
30/04/2016,00:00:00,818.4,*,36.77,133.47
01/05/2016,00:00:00,871.2,18,36.71,133.53
02/05/2016,00:00:00,*,*,36.68,132.79
03/05/2016,00:00:00,*,*,*,132.31
04/05/2016,00:00:00,857.5,18.7,36.58,133.65
05/05/2016,00:00:00,*,*,*,133.7
06/05/2016,00:00:00,831.9,18,36.5,133.73
07/05/2016,00:00:00,890.1,18.7,36.48,133.75
08/05/2016,00:00:00,847.2,18.7,36.45,133.78
09/05/2016,00:00:00,886.3,18,36.42,134.07
10/05/2016,00:00:00,823,18,36.39,134.1
11/05/2016,00:00:00,*,*,*,133.88
12/05/2016,00:00:00,*,*,*,128.91
13/05/2016,00:00:00,*,*,*,121.5
14/05/2016,00:00:00,*,*,*,121.5
15/05/2016,00:00:00,*,*,*,121.5
16/05/2016,00:00:00,*,*,*,121.5
17/05/2016,00:00:00,*,*,*,121.5
18/05/2016,00:00:00,*,*,*,121.5
19/05/2016,00:00:00,*,*,*,121.5
20/05/2016,00:00:00,*,*,*,121.5
21/05/2016,00:00:00,*,*,*,121.5
22/05/2016,00:00:00,*,*,*,121.5
23/05/2016,00:00:00,*,*,*,121.5
24/05/2016,00:00:00,*,*,*,121.5
25/05/2016,00:00:00,*,*,*,121.5
26/05/2016,00:00:00,*,*,*,121.5
27/05/2016,00:00:00,*,*,*,121.5
28/05/2016,00:00:00,*,*,*,121.5
29/05/2016,00:00:00,*,*,*,121.5
30/05/2016,00:00:00,*,*,*,121.5
31/05/2016,00:00:00,*,*,*,121.5
01/06/2016,00:00:00,*,*,*,121.5
02/06/2016,00:00:00,*,*,*,121.5
03/06/2016,00:00:00,*,*,*,121.5
04/06/2016,00:00:00,*,*,*,121.5
05/06/2016,00:00:00,*,*,*,121.5
06/06/2016,00:00:00,*,*,*,121.5
07/06/2016,00:00:00,*,*,*,121.5
08/06/2016,00:00:00,*,*,*,121.5
09/06/2016,00:00:00,*,*,*,121.5
10/06/2016,00:00:00,*,*,*,121.5
11/06/2016,00:00:00,*,*,*,121.5
12/06/2016,00:00:00,*,*,*,121.5
13/06/2016,00:00:00,*,*,*,121.5
14/06/2016,00:00:00,*,*,*,121.5
15/06/2016,00:00:00,*,*,*,121.5
16/06/2016,00:00:00,*,*,*,121.5
17/06/2016,00:00:00,*,*,*,121.5
18/06/2016,00:00:00,*,*,*,121.5
19/06/2016,00:00:00,*,*,*,121.5
20/06/2016,00:00:00,*,*,*,121.5
21/06/2016,00:00:00,*,*,*,121.5
22/06/2016,00:00:00,*,*,*,121.5
23/06/2016,00:00:00,*,*,*,121.5
24/06/2016,00:00:00,*,*,*,121.5
25/06/2016,00:00:00,*,*,*,121.5
26/06/2016,00:00:00,*,*,*,121.5
27/06/2016,00:00:00,*,*,*,121.5
28/06/2016,00:00:00,*,*,*,121.5
29/06/2016,00:00:00,*,*,*,121.5
30/06/2016,00:00:00,*,*,*,121.5
01/07/2016,00:00:00,*,*,*,121.5
02/07/2016,00:00:00,*,*,*,121.5
03/07/2016,00:00:00,*,*,*,121.5
04/07/2016,00:00:00,*,*,*,121.5
05/07/2016,00:00:00,*,*,*,121.5
06/07/2016,00:00:00,*,*,*,121.5
07/07/2016,00:00:00,*,*,*,121.5
08/07/2016,00:00:00,*,*,*,121.5
09/07/2016,00:00:00,*,*,*,121.5
10/07/2016,00:00:00,*,*,*,121.5
11/07/2016,00:00:00,*,*,*,121.5
12/07/2016,00:00:00,*,*,*,121.5
13/07/2016,00:00:00,*,*,*,121.5
14/07/2016,00:00:00,*,*,*,121.5
15/07/2016,00:00:00,*,*,*,121.5
16/07/2016,00:00:00,*,*,*,121.5
17/07/2016,00:00:00,*,*,*,121.5
18/07/2016,00:00:00,*,*,*,121.5
19/07/2016,00:00:00,*,*,*,121.5
20/07/2016,00:00:00,*,*,*,121.5
21/07/2016,00:00:00,*,*,*,121.5
22/07/2016,00:00:00,*,*,*,121.5
23/07/2016,00:00:00,*,*,*,121.5
24/07/2016,00:00:00,*,*,*,121.5
25/07/2016,00:00:00,*,*,*,121.5
26/07/2016,00:00:00,*,*,*,121.5
27/07/2016,00:00:00,*,*,*,121.5
28/07/2016,00:00:00,*,*,*,114.83
29/07/2016,00:00:00,*,*,*,123.51
30/07/2016,00:00:00,392.4,18,22.78,138.15
31/07/2016,00:00:00,391.7,18,22.73,138.19
01/08/2016,00:00:00,390.6,18,22.69,138.24
02/08/2016,00:00:00,389.7,18,22.65,138.28
03/08/2016,00:00:00,388.9,18,22.61,138.32
04/08/2016,00:00:00,388,18,22.55,138.38
05/08/2016,00:00:00,387.4,18,22.5,138.43
06/08/2016,00:00:00,386.6,18,22.45,138.47
07/08/2016,00:00:00,385.5,18,22.41,138.51
08/08/2016,00:00:00,384.4,18,22.36,138.56
09/08/2016,00:00:00,384.1,18,22.31,138.61
10/08/2016,00:00:00,384.2,18,22.25,138.67
11/08/2016,00:00:00,383.2,18,22.2,138.73
12/08/2016,00:00:00,382.3,18,22.15,138.77
13/08/2016,00:00:00,381.7,18,22.11,138.81
14/08/2016,00:00:00,381.3,18,22.07,138.85
15/08/2016,00:00:00,380.9,18,22.04,138.89
16/08/2016,00:00:00,380.4,18,21.98,138.94
17/08/2016,00:00:00,380.2,18,21.93,139
18/08/2016,00:00:00,380.6,18,21.87,139.05
19/08/2016,00:00:00,383,18,21.82,139.1
20/08/2016,00:00:00,385.3,18,21.77,139.15
21/08/2016,00:00:00,382.8,18,21.73,139.19
22/08/2016,00:00:00,381,18,21.69,139.23
23/08/2016,00:00:00,379.9,18,21.65,139.27
24/08/2016,00:00:00,379.1,18,21.61,139.31
25/08/2016,00:00:00,378.4,18,21.55,139.37
26/08/2016,00:00:00,377.8,18,21.5,139.42
27/08/2016,00:00:00,377.8,18,21.47,139.45
28/08/2016,00:00:00,377.4,18,21.43,139.48
29/08/2016,00:00:00,376.9,18,21.39,139.53
30/08/2016,00:00:00,376.4,18,21.34,139.58
31/08/2016,00:00:00,375.9,18,21.29,139.63
01/09/2016,00:00:00,375.5,18,21.24,139.68
02/09/2016,00:00:00,375.1,18,21.19,139.73
03/09/2016,00:00:00,374.6,18.1,21.12,139.8
04/09/2016,00:00:00,374.3,18,21.07,139.85
05/09/2016,00:00:00,374,18,21.04,139.88
06/09/2016,00:00:00,373.6,18,21.01,139.91
07/09/2016,00:00:00,373,18,20.96,139.95
08/09/2016,00:00:00,372.6,18,20.93,139.99
09/09/2016,00:00:00,372.3,18.1,20.86,140.05
10/09/2016,00:00:00,371.9,18.1,20.81,140.11
11/09/2016,00:00:00,371.6,18.1,20.77,140.15
12/09/2016,00:00:00,371.2,18,20.73,140.19
13/09/2016,00:00:00,370.8,18.1,20.68,140.24
14/09/2016,00:00:00,370.5,18.1,20.62,140.29
15/09/2016,00:00:00,370.2,18.1,20.57,140.34
16/09/2016,00:00:00,369.9,18.1,20.53,140.38
17/09/2016,00:00:00,369.6,18.1,20.49,140.42
18/09/2016,00:00:00,369.2,18.1,20.46,140.46
19/09/2016,00:00:00,368.9,18.1,20.41,140.5
20/09/2016,00:00:00,368.7,18.1,20.37,140.54
21/09/2016,00:00:00,368.3,18.1,20.31,140.6
22/09/2016,00:00:00,368,18.1,20.3,140.62
23/09/2016,00:00:00,367.5,18.1,20.26,140.65
24/09/2016,00:00:00,367.3,18.1,20.23,140.68
25/09/2016,00:00:00,367.2,18.1,20.18,140.74
26/09/2016,00:00:00,366.8,18.1,20.11,140.8
27/09/2016,00:00:00,366.6,18.1,20.06,140.85
28/09/2016,00:00:00,366.4,18.1,20.04,140.88
29/09/2016,00:00:00,366.3,18.1,20.02,140.89
30/09/2016,00:00:00,365.9,18.1,20,140.91
01/10/2016,00:00:00,365.7,18.1,19.96,140.95
02/10/2016,00:00:00,365.6,18.1,19.9,141.01
03/10/2016,00:00:00,365.4,18.1,19.85,141.07
04/10/2016,00:00:00,365.1,18.1,19.8,141.11
05/10/2016,00:00:00,364.9,18.1,19.74,141.17
06/10/2016,00:00:00,364.6,18.1,19.68,141.23
07/10/2016,00:00:00,364.5,18.1,19.65,141.26
08/10/2016,00:00:00,364.6,18.1,19.62,141.29
09/10/2016,00:00:00,364.3,18.1,19.57,141.34
10/10/2016,00:00:00,363.9,18.1,19.54,141.37
11/10/2016,00:00:00,363.5,18.1,19.49,141.42
12/10/2016,00:00:00,363.3,18.1,19.42,141.49
13/10/2016,00:00:00,363.2,18.1,19.37,141.53
14/10/2016,00:00:00,362.9,18.1,19.35,141.56
15/10/2016,00:00:00,362.5,18.1,19.31,141.59
16/10/2016,00:00:00,362.3,18.1,19.27,141.63
17/10/2016,00:00:00,361.9,18.1,19.25,141.66
18/10/2016,00:00:00,361.7,18.1,19.19,141.71
19/10/2016,00:00:00,361.3,18.1,19.13,141.77
20/10/2016,00:00:00,361,18.1,19.06,141.84
21/10/2016,00:00:00,360.6,18.1,18.99,141.92
22/10/2016,00:00:00,360.4,18.1,18.94,141.97
23/10/2016,00:00:00,360.5,18.1,18.89,142.01
24/10/2016,00:00:00,360.2,18.1,18.83,142.07
25/10/2016,00:00:00,360,18.1,18.78,142.12
26/10/2016,00:00:00,359.8,18.1,18.73,142.17
27/10/2016,00:00:00,359.5,18.1,18.66,142.24
28/10/2016,00:00:00,359.2,18.1,18.61,142.29
29/10/2016,00:00:00,359,18.1,18.57,142.33
30/10/2016,00:00:00,358.7,18.1,18.53,142.37
31/10/2016,00:00:00,358.3,18.1,18.47,142.43
01/11/2016,00:00:00,359.3,18.1,18.41,142.5
02/11/2016,00:00:00,360.2,18.1,18.42,142.48
03/11/2016,00:00:00,360.9,18.1,18.38,142.53
04/11/2016,00:00:00,361.3,18.1,18.33,142.58
05/11/2016,00:00:00,361.3,18.1,18.29,142.61
06/11/2016,00:00:00,361,18.1,18.24,142.66
07/11/2016,00:00:00,361.1,18.1,18.2,142.71
08/11/2016,00:00:00,361.2,18.1,18.15,142.75
09/11/2016,00:00:00,361,18.1,18.11,142.79
10/11/2016,00:00:00,360.5,18.1,18.04,142.86
11/11/2016,00:00:00,360.3,18.1,18.01,142.89
12/11/2016,00:00:00,360.2,18.1,18,142.9
13/11/2016,00:00:00,359.9,18.1,17.96,142.94
14/11/2016,00:00:00,359.6,18.1,17.92,142.98
15/11/2016,00:00:00,359.7,18.1,17.89,143.01
16/11/2016,00:00:00,359.6,18.1,17.86,143.04
17/11/2016,00:00:00,359.5,18.1,17.81,143.09
18/11/2016,00:00:00,359.3,18.1,17.77,143.13
19/11/2016,00:00:00,359.1,18.1,17.75,143.14
20/11/2016,00:00:00,359,18.1,17.72,143.18
21/11/2016,00:00:00,359.1,18.1,17.66,143.24
22/11/2016,00:00:00,359,18.1,17.62,143.28
23/11/2016,00:00:00,358.9,18.1,17.59,143.31
24/11/2016,00:00:00,358.8,18.1,17.56,143.33
25/11/2016,00:00:00,358.6,18,17.53,143.37
26/11/2016,00:00:00,358.5,18,17.49,143.41
27/11/2016,00:00:00,358.5,18,*,143.42
28/11/2016,00:00:00,358.4,18,17.46,143.44
29/11/2016,00:00:00,358.2,18,17.41,143.49
30/11/2016,00:00:00,357.9,18,17.31,143.58
01/12/2016,00:00:00,357.5,18,17.28,143.62
02/12/2016,00:00:00,357.5,18,17.29,143.61
03/12/2016,00:00:00,357.6,18,17.3,143.59
04/12/2016,00:00:00,357.5,18,17.31,143.58
05/12/2016,00:00:00,357.3,18,17.31,143.58
06/12/2016,00:00:00,356.9,18,17.31,143.59
07/12/2016,00:00:00,356.8,18,17.3,143.6
