Date,Time,Conductivity,Water Temperature,Water Depth,Water Level
01/11/2015,00:00:00,677.5,18.8,33.45,293.55
02/11/2015,00:00:00,677.5,18.8,33.51,293.49
03/11/2015,00:00:00,677.3,18.8,33.54,293.46
04/11/2015,00:00:00,677.2,18.8,33.53,293.47
05/11/2015,00:00:00,677,18.8,33.51,293.49
06/11/2015,00:00:00,676.8,18.8,33.49,293.51
07/11/2015,00:00:00,676.7,18.8,33.5,293.5
08/11/2015,00:00:00,676.5,18.8,33.51,293.49
09/11/2015,00:00:00,676.4,18.8,33.52,293.48
10/11/2015,00:00:00,676.3,18.8,33.51,293.49
11/11/2015,00:00:00,676.1,18.8,33.48,293.52
12/11/2015,00:00:00,676.1,18.8,33.47,293.53
13/11/2015,00:00:00,676.1,18.8,33.48,293.52
14/11/2015,00:00:00,676.1,18.8,33.49,293.51
15/11/2015,00:00:00,676,18.8,33.48,293.52
16/11/2015,00:00:00,676,18.8,33.44,293.56
17/11/2015,00:00:00,675.8,18.8,33.41,293.59
18/11/2015,00:00:00,675.7,18.8,33.42,293.58
19/11/2015,00:00:00,675.7,18.8,33.44,293.56
20/11/2015,00:00:00,675.6,18.8,33.45,293.55
21/11/2015,00:00:00,675.6,18.8,33.46,293.54
22/11/2015,00:00:00,675.5,18.8,33.42,293.58
23/11/2015,00:00:00,675.3,18.8,33.4,293.6
24/11/2015,00:00:00,675.3,18.8,33.43,293.57
25/11/2015,00:00:00,675.3,18.8,33.46,293.54
26/11/2015,00:00:00,675.1,18.8,33.41,293.58
27/11/2015,00:00:00,674.9,18.8,33.34,293.66
28/11/2015,00:00:00,674.7,18.8,33.34,293.66
29/11/2015,00:00:00,674.7,18.8,33.36,293.64
30/11/2015,00:00:00,674.6,18.8,33.4,293.6
01/12/2015,00:00:00,674.6,18.8,33.43,293.57
02/12/2015,00:00:00,674.6,18.8,33.46,293.54
03/12/2015,00:00:00,674.4,18.8,33.47,293.53
04/12/2015,00:00:00,674.2,18.8,33.5,293.5
05/12/2015,00:00:00,674,18.8,33.53,293.47
06/12/2015,00:00:00,674.2,18.8,33.54,293.46
07/12/2015,00:00:00,674,18.8,33.55,293.45
08/12/2015,00:00:00,673.8,18.8,33.54,293.46
09/12/2015,00:00:00,673.6,18.8,33.53,293.47
10/12/2015,00:00:00,673.4,18.8,33.51,293.49
11/12/2015,00:00:00,673.3,18.8,33.5,293.5
12/12/2015,00:00:00,673.3,18.8,33.49,293.51
13/12/2015,00:00:00,673,18.8,33.46,293.54
14/12/2015,00:00:00,672.9,18.8,33.47,293.53
15/12/2015,00:00:00,673,18.8,33.49,293.51
16/12/2015,00:00:00,672.8,18.8,33.53,293.48
17/12/2015,00:00:00,672.8,18.8,33.55,293.45
18/12/2015,00:00:00,672.7,18.8,33.55,293.45
19/12/2015,00:00:00,672.7,18.8,33.57,293.43
20/12/2015,00:00:00,672.9,18.8,33.61,293.39
21/12/2015,00:00:00,672.8,18.8,33.69,293.31
22/12/2015,00:00:00,673,18.8,33.76,293.24
23/12/2015,00:00:00,672.7,18.8,33.8,293.2
24/12/2015,00:00:00,672.5,18.8,33.82,293.18
25/12/2015,00:00:00,672.4,18.8,33.84,293.16
26/12/2015,00:00:00,672.4,18.8,33.84,293.16
27/12/2015,00:00:00,672.3,18.8,33.84,293.16
28/12/2015,00:00:00,672.2,18.8,33.85,293.15
29/12/2015,00:00:00,672,18.8,33.84,293.16
30/12/2015,00:00:00,671.8,18.8,33.81,293.19
31/12/2015,00:00:00,671.9,18.8,33.79,293.21
01/01/2016,00:00:00,672,18.8,33.8,293.2
02/01/2016,00:00:00,672,18.8,33.82,293.18
03/01/2016,00:00:00,672.1,18.8,33.83,293.17
04/01/2016,00:00:00,672.3,18.8,33.82,293.18
05/01/2016,00:00:00,672.3,18.8,33.79,293.21
06/01/2016,00:00:00,672.3,18.8,33.88,293.12
07/01/2016,00:00:00,672.8,18.8,34.08,292.92
08/01/2016,00:00:00,672.4,18.8,34.22,292.78
09/01/2016,00:00:00,672.2,18.8,34.41,292.59
10/01/2016,00:00:00,672.5,18.8,34.58,292.42
11/01/2016,00:00:00,672.1,18.8,34.66,292.34
12/01/2016,00:00:00,671.9,18.8,34.7,292.3
13/01/2016,00:00:00,671.7,18.8,34.71,292.29
14/01/2016,00:00:00,671.7,18.8,34.7,292.3
15/01/2016,00:00:00,671.5,18.8,34.72,292.28
16/01/2016,00:00:00,671.3,18.8,34.72,292.28
17/01/2016,00:00:00,671.2,18.8,34.67,292.33
18/01/2016,00:00:00,671,18.8,34.58,292.42
19/01/2016,00:00:00,670.8,18.8,34.55,292.45
20/01/2016,00:00:00,670.5,18.8,34.63,292.37
21/01/2016,00:00:00,670.4,18.8,34.67,292.33
22/01/2016,00:00:00,670.1,18.8,34.69,292.31
23/01/2016,00:00:00,670.1,18.8,34.76,292.24
24/01/2016,00:00:00,670.1,18.8,34.84,292.16
25/01/2016,00:00:00,670,18.8,34.92,292.08
26/01/2016,00:00:00,670,18.8,34.99,292.01
27/01/2016,00:00:00,670,18.8,35.04,291.96
28/01/2016,00:00:00,669.8,18.8,35.11,291.89
29/01/2016,00:00:00,669.9,18.8,35.18,291.82
30/01/2016,00:00:00,669.9,18.8,35.23,291.77
31/01/2016,00:00:00,669.8,18.8,35.27,291.73
01/02/2016,00:00:00,669.7,18.8,35.29,291.71
02/02/2016,00:00:00,669.6,18.8,35.31,291.69
03/02/2016,00:00:00,669.5,18.8,35.36,291.64
04/02/2016,00:00:00,669.5,18.8,35.39,291.61
05/02/2016,00:00:00,669.2,18.8,35.38,291.62
06/02/2016,00:00:00,668.9,18.8,35.34,291.66
07/02/2016,00:00:00,668.9,18.8,35.43,291.57
08/02/2016,00:00:00,668.9,18.8,35.59,291.41
09/02/2016,00:00:00,669,18.8,35.73,291.27
10/02/2016,00:00:00,669.1,18.8,35.85,291.15
11/02/2016,00:00:00,669.2,18.8,35.92,291.08
12/02/2016,00:00:00,668.7,18.8,35.96,291.04
13/02/2016,00:00:00,668.8,18.8,36.03,290.97
14/02/2016,00:00:00,669.4,18.8,36.07,290.93
15/02/2016,00:00:00,669.4,18.8,36.13,290.87
16/02/2016,00:00:00,669.1,18.8,36.2,290.8
17/02/2016,00:00:00,669.1,18.8,36.31,290.69
18/02/2016,00:00:00,668.9,18.8,36.34,290.66
19/02/2016,00:00:00,669,18.8,36.31,290.69
20/02/2016,00:00:00,668.8,18.8,36.27,290.73
21/02/2016,00:00:00,668.7,18.8,36.28,290.72
22/02/2016,00:00:00,668.5,18.8,36.24,290.76
23/02/2016,00:00:00,668.5,18.8,36.23,290.77
24/02/2016,00:00:00,668.3,18.8,36.19,290.81
25/02/2016,00:00:00,668.2,18.8,36.12,290.88
26/02/2016,00:00:00,667.9,18.8,36.08,290.92
27/02/2016,00:00:00,667.9,18.8,36.03,290.97
28/02/2016,00:00:00,667.7,18.8,35.99,291.01
29/02/2016,00:00:00,667.7,18.8,35.97,291.03
01/03/2016,00:00:00,667.7,18.8,35.92,291.08
02/03/2016,00:00:00,667.7,18.8,35.84,291.16
03/03/2016,00:00:00,667.6,18.8,35.67,291.33
04/03/2016,00:00:00,667.8,18.8,35.44,291.56
05/03/2016,00:00:00,667.8,18.8,35.23,291.77
06/03/2016,00:00:00,667.5,18.8,35.07,291.93
07/03/2016,00:00:00,667.6,18.8,34.91,292.09
08/03/2016,00:00:00,667.8,18.8,34.71,292.29
09/03/2016,00:00:00,667.9,18.8,34.6,292.4
10/03/2016,00:00:00,667.9,18.8,34.56,292.44
11/03/2016,00:00:00,668.1,18.8,34.57,292.43
12/03/2016,00:00:00,668.1,18.8,34.61,292.39
13/03/2016,00:00:00,668.2,18.8,34.61,292.39
14/03/2016,00:00:00,668.2,18.8,34.58,292.42
15/03/2016,00:00:00,668.2,18.8,34.55,292.45
16/03/2016,00:00:00,668.2,18.8,34.6,292.4
17/03/2016,00:00:00,668.1,18.8,34.65,292.35
18/03/2016,00:00:00,668.1,18.8,34.71,292.29
19/03/2016,00:00:00,668.2,18.8,34.72,292.28
20/03/2016,00:00:00,668.1,18.8,34.69,292.31
21/03/2016,00:00:00,668,18.8,34.72,292.28
22/03/2016,00:00:00,668,18.8,34.74,292.26
23/03/2016,00:00:00,667.9,18.8,34.72,292.28
24/03/2016,00:00:00,667.6,18.8,34.64,292.36
25/03/2016,00:00:00,667.6,18.8,34.61,292.39
26/03/2016,00:00:00,667.6,18.8,34.63,292.37
27/03/2016,00:00:00,667.5,18.8,34.63,292.37
28/03/2016,00:00:00,667.3,18.8,34.6,292.4
29/03/2016,00:00:00,667.3,18.8,34.59,292.41
30/03/2016,00:00:00,667.2,18.8,34.59,292.41
31/03/2016,00:00:00,667.2,18.8,34.59,292.41
01/04/2016,00:00:00,667.2,18.8,34.58,292.42
02/04/2016,00:00:00,667.2,18.8,34.53,292.47
03/04/2016,00:00:00,667.1,18.8,34.49,292.51
04/04/2016,00:00:00,667.1,18.8,34.46,292.54
05/04/2016,00:00:00,666.9,18.8,34.41,292.59
06/04/2016,00:00:00,667,18.8,34.36,292.64
07/04/2016,00:00:00,667,18.8,34.31,292.69
08/04/2016,00:00:00,666.9,18.8,34.25,292.75
09/04/2016,00:00:00,667,18.8,34.17,292.83
10/04/2016,00:00:00,666.8,18.8,34.12,292.88
11/04/2016,00:00:00,666.9,18.8,34.07,292.93
12/04/2016,00:00:00,666.9,18.8,34.03,292.97
13/04/2016,00:00:00,666.8,18.8,34,293
14/04/2016,00:00:00,666.9,18.8,33.97,293.03
15/04/2016,00:00:00,666.8,18.8,33.91,293.09
16/04/2016,00:00:00,666.9,18.8,33.86,293.14
17/04/2016,00:00:00,666.9,18.8,33.85,293.15
18/04/2016,00:00:00,666.9,18.8,33.84,293.16
19/04/2016,00:00:00,666.9,18.8,33.81,293.19
20/04/2016,00:00:00,667,18.8,33.77,293.23
21/04/2016,00:00:00,667,18.8,33.72,293.28
22/04/2016,00:00:00,666.9,18.8,33.72,293.28
23/04/2016,00:00:00,667,18.8,33.71,293.29
24/04/2016,00:00:00,667,18.8,33.64,293.36
25/04/2016,00:00:00,666.9,18.8,33.56,293.44
26/04/2016,00:00:00,667,18.8,33.53,293.47
27/04/2016,00:00:00,666.5,18.8,33.51,293.49
28/04/2016,00:00:00,666.7,18.8,33.54,293.46
29/04/2016,00:00:00,666.7,18.8,33.54,293.46
30/04/2016,00:00:00,666.7,18.8,33.51,293.49
01/05/2016,00:00:00,666.7,18.8,33.45,293.55
02/05/2016,00:00:00,666.7,18.8,33.45,293.55
03/05/2016,00:00:00,666.6,18.8,33.41,293.59
04/05/2016,00:00:00,666.7,18.8,33.38,293.62
05/05/2016,00:00:00,666.7,18.8,33.36,293.64
06/05/2016,00:00:00,666.5,18.8,33.35,293.65
07/05/2016,00:00:00,666.7,18.8,33.36,293.64
08/05/2016,00:00:00,666.5,18.8,33.36,293.64
09/05/2016,00:00:00,666.6,18.8,33.35,293.65
10/05/2016,00:00:00,666.6,18.8,33.34,293.66
11/05/2016,00:00:00,666.5,18.8,33.33,293.67
12/05/2016,00:00:00,666.6,18.8,33.3,293.7
13/05/2016,00:00:00,666.6,18.8,33.25,293.75
14/05/2016,00:00:00,666.5,18.8,33.21,293.79
15/05/2016,00:00:00,666.5,18.8,33.21,293.79
16/05/2016,00:00:00,666.5,18.8,33.2,293.8
17/05/2016,00:00:00,666.7,18.8,33.2,293.8
18/05/2016,00:00:00,666.5,18.8,33.18,293.82
19/05/2016,00:00:00,666.5,18.8,33.17,293.83
20/05/2016,00:00:00,666.5,18.8,33.17,293.83
21/05/2016,00:00:00,666.6,18.8,33.15,293.85
22/05/2016,00:00:00,666.5,18.8,33.1,293.9
23/05/2016,00:00:00,666.6,18.8,33.1,293.9
24/05/2016,00:00:00,666.6,18.8,33.12,293.88
25/05/2016,00:00:00,666.4,18.8,33.11,293.89
26/05/2016,00:00:00,666.6,18.8,33.06,293.94
27/05/2016,00:00:00,666.4,18.8,33.03,293.97
28/05/2016,00:00:00,666.6,18.8,33.02,293.98
29/05/2016,00:00:00,666.6,18.8,33.01,293.99
30/05/2016,00:00:00,666.7,18.8,32.97,294.03
31/05/2016,00:00:00,666.6,18.8,32.94,294.06
01/06/2016,00:00:00,666.6,18.8,32.9,294.1
02/06/2016,00:00:00,666.7,18.8,32.88,294.12
03/06/2016,00:00:00,666.6,18.8,32.84,294.16
04/06/2016,00:00:00,666.6,18.8,32.79,294.21
05/06/2016,00:00:00,666.5,18.8,32.76,294.24
06/06/2016,00:00:00,666.5,18.8,32.76,294.24
07/06/2016,00:00:00,666.4,18.8,32.76,294.24
08/06/2016,00:00:00,666.2,18.8,32.75,294.25
09/06/2016,00:00:00,666.1,18.8,32.74,294.26
10/06/2016,00:00:00,666.1,18.8,32.73,294.27
11/06/2016,00:00:00,666.2,18.8,32.72,294.28
12/06/2016,00:00:00,666.5,18.8,32.71,294.29
13/06/2016,00:00:00,666.4,18.8,32.7,294.3
14/06/2016,00:00:00,666.3,18.8,32.64,294.36
15/06/2016,00:00:00,666.3,18.8,32.57,294.43
16/06/2016,00:00:00,665.9,18.8,32.58,294.42
17/06/2016,00:00:00,665.7,18.8,32.6,294.4
18/06/2016,00:00:00,665.8,18.8,32.6,294.4
19/06/2016,00:00:00,665.7,18.8,32.56,294.44
20/06/2016,00:00:00,665.7,18.8,32.51,294.49
21/06/2016,00:00:00,665.7,18.8,32.47,294.53
22/06/2016,00:00:00,665.4,18.8,32.45,294.55
23/06/2016,00:00:00,665.5,18.8,32.4,294.6
24/06/2016,00:00:00,665.3,18.8,32.36,294.64
25/06/2016,00:00:00,665.2,18.8,32.29,294.71
26/06/2016,00:00:00,665.2,18.8,32.23,294.77
27/06/2016,00:00:00,665,18.8,32.2,294.8
28/06/2016,00:00:00,665,18.8,32.17,294.83
29/06/2016,00:00:00,665,18.8,32.11,294.89
30/06/2016,00:00:00,665,18.8,32.07,294.93
01/07/2016,00:00:00,664.9,18.8,32.07,294.93
02/07/2016,00:00:00,664.8,18.8,32.04,294.96
03/07/2016,00:00:00,664.9,18.8,31.99,295.01
04/07/2016,00:00:00,664.9,18.8,31.94,295.06
05/07/2016,00:00:00,664.9,18.8,31.9,295.1
06/07/2016,00:00:00,664.9,18.8,31.86,295.14
07/07/2016,00:00:00,664.9,18.8,31.83,295.17
08/07/2016,00:00:00,664.8,18.8,31.79,295.21
09/07/2016,00:00:00,664.7,18.8,31.78,295.22
10/07/2016,00:00:00,664.7,18.8,31.76,295.24
11/07/2016,00:00:00,664.7,18.8,31.73,295.27
12/07/2016,00:00:00,664.8,18.8,31.7,295.3
13/07/2016,00:00:00,664.7,18.8,31.66,295.34
14/07/2016,00:00:00,664.8,18.8,31.63,295.37
15/07/2016,00:00:00,664.9,18.8,31.59,295.41
16/07/2016,00:00:00,664.9,18.8,31.55,295.45
17/07/2016,00:00:00,664.9,18.8,31.53,295.47
18/07/2016,00:00:00,664.7,18.8,31.51,295.49
19/07/2016,00:00:00,664.4,18.8,31.47,295.53
20/07/2016,00:00:00,664.2,18.8,31.44,295.56
21/07/2016,00:00:00,664.4,18.8,31.41,295.59
22/07/2016,00:00:00,664.2,18.8,31.42,295.58
23/07/2016,00:00:00,664,18.8,31.41,295.59
24/07/2016,00:00:00,663.9,18.8,31.39,295.61
25/07/2016,00:00:00,663.9,18.8,31.35,295.65
26/07/2016,00:00:00,663.8,18.8,31.32,295.68
27/07/2016,00:00:00,663.7,18.8,31.31,295.69
28/07/2016,00:00:00,663.5,18.8,31.3,295.7
29/07/2016,00:00:00,663.4,18.8,31.28,295.72
30/07/2016,00:00:00,663.4,18.8,31.25,295.75
31/07/2016,00:00:00,663.4,18.8,31.23,295.77
01/08/2016,00:00:00,663.3,18.8,31.21,295.79
02/08/2016,00:00:00,663.3,18.8,31.2,295.8
03/08/2016,00:00:00,663.2,18.8,31.19,295.81
04/08/2016,00:00:00,663.2,18.8,31.17,295.83
05/08/2016,00:00:00,663.1,18.8,31.16,295.84
06/08/2016,00:00:00,663.1,18.8,31.14,295.86
07/08/2016,00:00:00,663.1,18.8,31.14,295.86
08/08/2016,00:00:00,663,18.8,31.13,295.87
09/08/2016,00:00:00,663,18.8,31.13,295.87
10/08/2016,00:00:00,663,18.8,31.1,295.9
11/08/2016,00:00:00,662.9,18.8,31.09,295.91
12/08/2016,00:00:00,662.8,18.8,31.09,295.91
13/08/2016,00:00:00,662.9,18.8,31.08,295.92
14/08/2016,00:00:00,662.9,18.8,31.08,295.92
15/08/2016,00:00:00,662.9,18.8,31.09,295.91
16/08/2016,00:00:00,662.8,18.8,31.07,295.93
17/08/2016,00:00:00,662.7,18.8,31.04,295.96
18/08/2016,00:00:00,662.6,18.8,31.01,295.99
19/08/2016,00:00:00,662.7,18.8,31,296
20/08/2016,00:00:00,662.5,18.8,30.98,296.02
21/08/2016,00:00:00,662.4,18.8,30.98,296.02
22/08/2016,00:00:00,662.3,18.8,30.99,296.01
23/08/2016,00:00:00,662.4,18.8,30.99,296.01
24/08/2016,00:00:00,662.4,18.8,30.97,296.03
25/08/2016,00:00:00,662.4,18.8,30.95,296.05
26/08/2016,00:00:00,662.3,18.8,30.93,296.07
27/08/2016,00:00:00,662.3,18.8,30.94,296.06
28/08/2016,00:00:00,662.4,18.8,30.95,296.05
29/08/2016,00:00:00,662.2,18.8,30.95,296.05
30/08/2016,00:00:00,662.3,18.8,30.94,296.06
31/08/2016,00:00:00,662.2,18.8,30.93,296.07
01/09/2016,00:00:00,662.1,18.8,30.93,296.07
02/09/2016,00:00:00,661.8,18.8,30.93,296.07
03/09/2016,00:00:00,661.8,18.8,30.91,296.09
04/09/2016,00:00:00,661.7,18.8,30.88,296.12
05/09/2016,00:00:00,661.7,18.8,30.89,296.11
06/09/2016,00:00:00,661.8,18.8,30.91,296.09
07/09/2016,00:00:00,661.7,18.8,30.9,296.1
08/09/2016,00:00:00,661.6,18.8,30.9,296.1
09/09/2016,00:00:00,661.5,18.8,30.89,296.11
10/09/2016,00:00:00,661.5,18.8,30.87,296.13
11/09/2016,00:00:00,661.4,18.8,30.88,296.12
12/09/2016,00:00:00,661.5,18.8,30.9,296.1
13/09/2016,00:00:00,661.5,18.8,30.9,296.1
14/09/2016,00:00:00,661.5,18.8,30.89,296.11
15/09/2016,00:00:00,661.4,18.8,30.88,296.12
16/09/2016,00:00:00,661.3,18.8,30.88,296.12
17/09/2016,00:00:00,661.4,18.8,30.89,296.11
18/09/2016,00:00:00,661.2,18.8,30.91,296.09
19/09/2016,00:00:00,660.4,18.8,30.9,296.1
20/09/2016,00:00:00,660.1,18.8,30.88,296.12
21/09/2016,00:00:00,660,18.8,30.87,296.13
22/09/2016,00:00:00,659.8,18.8,30.9,296.1
23/09/2016,00:00:00,659.9,18.8,30.93,296.07
24/09/2016,00:00:00,660,18.8,30.99,296.01
25/09/2016,00:00:00,660,18.8,31.03,295.97
26/09/2016,00:00:00,659.9,18.8,31.03,295.97
27/09/2016,00:00:00,660,18.8,31.03,295.97
28/09/2016,00:00:00,660,18.8,31.08,295.92
29/09/2016,00:00:00,660,18.8,31.15,295.85
30/09/2016,00:00:00,660.1,18.8,31.18,295.82
01/10/2016,00:00:00,660,18.8,31.17,295.83
02/10/2016,00:00:00,660,18.8,31.16,295.84
03/10/2016,00:00:00,660,18.8,31.18,295.82
04/10/2016,00:00:00,660.1,18.8,31.19,295.81
05/10/2016,00:00:00,660.1,18.8,31.18,295.82
06/10/2016,00:00:00,660.2,18.8,31.18,295.82
07/10/2016,00:00:00,660.1,18.8,31.2,295.8
08/10/2016,00:00:00,660.1,18.8,31.23,295.77
09/10/2016,00:00:00,660.1,18.8,31.22,295.78
10/10/2016,00:00:00,660.2,18.8,31.25,295.75
11/10/2016,00:00:00,660.2,18.8,31.26,295.74
12/10/2016,00:00:00,660.2,18.8,31.23,295.77
13/10/2016,00:00:00,660.2,18.8,31.22,295.78
14/10/2016,00:00:00,660.2,18.8,31.26,295.74
15/10/2016,00:00:00,660.1,18.8,31.29,295.71
16/10/2016,00:00:00,660.2,18.8,31.3,295.7
17/10/2016,00:00:00,660.3,18.8,31.3,295.7
18/10/2016,00:00:00,660.4,18.8,31.29,295.71
19/10/2016,00:00:00,660.5,18.8,31.31,295.69
20/10/2016,00:00:00,660.3,18.8,31.32,295.68
21/10/2016,00:00:00,660.4,18.8,31.32,295.68
22/10/2016,00:00:00,660.4,18.8,31.32,295.68
23/10/2016,00:00:00,660.4,18.8,31.34,295.66
24/10/2016,00:00:00,660.5,18.8,31.36,295.64
25/10/2016,00:00:00,660.5,18.8,31.4,295.6
26/10/2016,00:00:00,660.4,18.8,31.43,295.57
27/10/2016,00:00:00,660.5,18.8,31.43,295.57
