Date,Time,Conductivity,Water Temperature,Water Depth,Water Level
17/09/2015,00:00:00,555.5,14,48.13,9.62
18/09/2015,00:00:00,554.3,14,48.06,9.69
19/09/2015,00:00:00,554.3,14,48,9.75
20/09/2015,00:00:00,554,14,47.95,9.8
21/09/2015,00:00:00,552.6,14,47.91,9.84
22/09/2015,00:00:00,553,14,47.85,9.9
23/09/2015,00:00:00,532.2,14.1,47.87,9.88
24/09/2015,00:00:00,531.2,14.2,47.96,9.8
25/09/2015,00:00:00,531.8,14.3,48.03,9.73
26/09/2015,00:00:00,532.5,14.4,48.06,9.69
27/09/2015,00:00:00,532.4,14.4,48.08,9.68
28/09/2015,00:00:00,532.9,14.4,48.11,9.65
29/09/2015,00:00:00,533.2,14.5,48.14,9.61
30/09/2015,00:00:00,533.4,14.5,48.16,9.59
01/10/2015,00:00:00,534.1,14.5,48.17,9.58
02/10/2015,00:00:00,534.4,14.5,48.2,9.55
03/10/2015,00:00:00,534.4,14.6,48.23,9.52
04/10/2015,00:00:00,535,14.6,48.26,9.49
05/10/2015,00:00:00,535.1,14.6,48.26,9.49
06/10/2015,00:00:00,535.1,14.6,48.22,9.53
07/10/2015,00:00:00,532.9,14.5,48.15,9.6
08/10/2015,00:00:00,532.6,14.5,48.13,9.62
09/10/2015,00:00:00,533,14.4,48.11,9.64
10/10/2015,00:00:00,541.1,14.2,48.11,9.64
11/10/2015,00:00:00,542.6,14.2,48.1,9.65
12/10/2015,00:00:00,548.5,14.1,48.05,9.7
13/10/2015,00:00:00,550.3,14.1,48.01,9.74
14/10/2015,00:00:00,550.4,14.1,48,9.75
15/10/2015,00:00:00,550.6,14,47.98,9.77
16/10/2015,00:00:00,551.7,14,47.95,9.8
17/10/2015,00:00:00,547.8,14,47.94,9.81
18/10/2015,00:00:00,551.9,14,47.89,9.86
19/10/2015,00:00:00,552.6,13.9,47.85,9.9
20/10/2015,00:00:00,553.9,13.9,47.8,9.95
21/10/2015,00:00:00,555,13.9,47.75,10
22/10/2015,00:00:00,551.1,14,47.74,10.01
23/10/2015,00:00:00,533.1,14.1,47.73,10.02
24/10/2015,00:00:00,512.6,14.3,47.73,10.02
25/10/2015,00:00:00,524.6,14.4,47.81,9.94
26/10/2015,00:00:00,526.7,14.4,47.87,9.88
27/10/2015,00:00:00,*,*,*,*
28/10/2015,00:00:00,*,*,*,*
29/10/2015,00:00:00,523,14.5,47.92,9.83
30/10/2015,00:00:00,519.4,14.5,47.91,9.84
31/10/2015,00:00:00,522.7,14.6,47.95,9.8
01/11/2015,00:00:00,524,14.6,47.98,9.77
02/11/2015,00:00:00,525.9,14.5,47.97,9.77
03/11/2015,00:00:00,545.6,14.2,47.94,9.81
04/11/2015,00:00:00,548.7,14.1,47.9,9.84
05/11/2015,00:00:00,549.3,14.1,47.86,9.89
06/11/2015,00:00:00,548.9,14.1,47.83,9.91
07/11/2015,00:00:00,542.9,14.1,47.84,9.91
08/11/2015,00:00:00,550.7,14.1,47.84,9.91
09/11/2015,00:00:00,518.2,14.4,47.9,9.85
10/11/2015,00:00:00,520,14.5,47.92,9.83
11/11/2015,00:00:00,523.4,14.6,47.91,9.84
12/11/2015,00:00:00,529.6,14.5,47.9,9.84
13/11/2015,00:00:00,547.3,14,47.83,9.92
14/11/2015,00:00:00,554.4,13.9,47.77,9.97
15/11/2015,00:00:00,556.3,13.9,47.7,10.05
16/11/2015,00:00:00,557.4,13.9,47.57,10.17
17/11/2015,00:00:00,556.6,13.9,47.51,10.24
18/11/2015,00:00:00,556,13.9,47.49,10.26
19/11/2015,00:00:00,555.4,13.9,47.49,10.26
20/11/2015,00:00:00,554.3,13.9,47.48,10.27
21/11/2015,00:00:00,554.7,13.9,47.45,10.3
22/11/2015,00:00:00,553.8,13.9,47.38,10.37
23/11/2015,00:00:00,554.1,13.9,47.35,10.4
24/11/2015,00:00:00,540.9,14,47.42,10.34
25/11/2015,00:00:00,514.5,14.1,47.44,10.31
26/11/2015,00:00:00,516.5,14.3,47.41,10.34
27/11/2015,00:00:00,517,14.3,47.36,10.39
28/11/2015,00:00:00,522.1,14.4,47.42,10.33
29/11/2015,00:00:00,524.5,14.4,47.45,10.3
30/11/2015,00:00:00,525,14.4,47.49,10.26
01/12/2015,00:00:00,528.4,14.5,47.53,10.22
02/12/2015,00:00:00,528.9,14.5,47.56,10.19
03/12/2015,00:00:00,526.5,14.5,47.58,10.17
04/12/2015,00:00:00,527.8,14.5,47.61,10.15
05/12/2015,00:00:00,528.6,14.6,47.63,10.12
06/12/2015,00:00:00,529.5,14.6,47.64,10.11
07/12/2015,00:00:00,527.9,14.5,47.62,10.12
08/12/2015,00:00:00,534.8,14.4,47.59,10.16
09/12/2015,00:00:00,547.4,14.2,47.54,10.21
10/12/2015,00:00:00,530.4,14.3,47.53,10.22
11/12/2015,00:00:00,514.3,14.5,47.53,10.22
12/12/2015,00:00:00,512.7,14.6,47.51,10.24
13/12/2015,00:00:00,514.3,14.6,47.49,10.26
14/12/2015,00:00:00,527.8,14.6,47.52,10.23
15/12/2015,00:00:00,525.8,14.6,47.52,10.23
16/12/2015,00:00:00,525.2,14.5,47.52,10.23
17/12/2015,00:00:00,523.6,14.5,47.5,10.25
18/12/2015,00:00:00,512.6,14.6,47.47,10.28
19/12/2015,00:00:00,520.8,14.6,47.48,10.27
20/12/2015,00:00:00,530.1,14.4,47.47,10.28
21/12/2015,00:00:00,549.6,14.1,47.47,10.28
22/12/2015,00:00:00,543.8,14.2,47.48,10.27
23/12/2015,00:00:00,551.6,14,47.44,10.31
24/12/2015,00:00:00,549.7,14.1,47.43,10.32
25/12/2015,00:00:00,534.8,14.2,47.42,10.33
26/12/2015,00:00:00,538.6,14.2,47.42,10.33
27/12/2015,00:00:00,535.8,14.2,47.4,10.35
28/12/2015,00:00:00,534.6,14.2,47.39,10.36
29/12/2015,00:00:00,521.8,14.3,47.39,10.36
30/12/2015,00:00:00,506.9,14.5,47.36,10.39
31/12/2015,00:00:00,508,14.5,47.33,10.42
01/01/2016,00:00:00,505.2,14.6,47.34,10.41
02/01/2016,00:00:00,520.1,14.6,47.4,10.35
03/01/2016,00:00:00,525.2,14.7,47.4,10.35
04/01/2016,00:00:00,524,14.7,47.39,10.36
05/01/2016,00:00:00,531,14.7,47.35,10.4
06/01/2016,00:00:00,530.4,14.7,47.36,10.39
07/01/2016,00:00:00,534,14.7,47.39,10.36
08/01/2016,00:00:00,536.2,14.7,47.33,10.42
09/01/2016,00:00:00,534.7,14.7,47.39,10.36
10/01/2016,00:00:00,*,*,*,*
11/01/2016,00:00:00,538.6,14.8,47.48,10.27
12/01/2016,00:00:00,537,14.7,47.47,10.28
13/01/2016,00:00:00,*,*,*,*
14/01/2016,00:00:00,*,*,*,*
15/01/2016,00:00:00,531.5,14.8,47.46,10.29
16/01/2016,00:00:00,*,*,*,*
17/01/2016,00:00:00,535.9,14.8,47.44,10.31
18/01/2016,00:00:00,537.6,14.8,47.36,10.39
19/01/2016,00:00:00,541.4,14.8,47.37,10.38
20/01/2016,00:00:00,537.5,14.8,47.47,10.28
21/01/2016,00:00:00,541.8,14.8,47.5,10.25
22/01/2016,00:00:00,539,14.8,47.53,10.22
23/01/2016,00:00:00,544.3,14.8,47.6,10.15
24/01/2016,00:00:00,545.1,14.8,47.63,10.12
25/01/2016,00:00:00,544,14.8,47.67,10.08
26/01/2016,00:00:00,544.9,14.8,47.69,10.06
27/01/2016,00:00:00,540,14.8,47.68,10.07
28/01/2016,00:00:00,543.1,14.8,47.71,10.04
29/01/2016,00:00:00,544.8,14.8,47.75,10
30/01/2016,00:00:00,541.8,14.8,47.74,10.01
31/01/2016,00:00:00,541.8,14.8,47.74,10.01
01/02/2016,00:00:00,544.5,14.8,47.73,10.02
02/02/2016,00:00:00,541.4,14.8,47.71,10.04
03/02/2016,00:00:00,540.1,14.8,47.74,10.02
04/02/2016,00:00:00,543.3,14.8,47.74,10.01
05/02/2016,00:00:00,538.7,14.8,47.7,10.05
06/02/2016,00:00:00,545.5,14.9,47.64,10.11
07/02/2016,00:00:00,542.4,14.9,47.7,10.05
08/02/2016,00:00:00,550.2,14.9,47.78,9.97
09/02/2016,00:00:00,547.9,14.9,47.81,9.94
10/02/2016,00:00:00,545.6,14.9,47.83,9.92
11/02/2016,00:00:00,546.4,14.9,47.81,9.94
12/02/2016,00:00:00,546.3,14.9,47.8,9.95
13/02/2016,00:00:00,*,*,*,*
14/02/2016,00:00:00,*,*,*,*
15/02/2016,00:00:00,545.7,14.9,47.82,9.93
16/02/2016,00:00:00,541.6,14.9,47.86,9.89
17/02/2016,00:00:00,543.5,14.9,47.91,9.84
18/02/2016,00:00:00,543.2,14.9,47.9,9.85
19/02/2016,00:00:00,543.1,14.9,47.84,9.91
20/02/2016,00:00:00,542.3,14.9,47.82,9.93
21/02/2016,00:00:00,531.2,14.8,47.81,9.94
22/02/2016,00:00:00,522.5,14.9,47.78,9.97
23/02/2016,00:00:00,530.8,14.9,47.81,9.94
24/02/2016,00:00:00,525.6,14.9,47.79,9.96
25/02/2016,00:00:00,530.9,14.7,47.75,10
26/02/2016,00:00:00,552.5,14.3,47.7,10.05
27/02/2016,00:00:00,531.4,14.7,47.73,10.02
28/02/2016,00:00:00,*,*,*,*
29/02/2016,00:00:00,545.4,14.9,47.82,9.93
01/03/2016,00:00:00,*,*,*,*
02/03/2016,00:00:00,*,*,*,*
03/03/2016,00:00:00,*,*,*,*
04/03/2016,00:00:00,*,*,*,*
05/03/2016,00:00:00,*,*,*,*
06/03/2016,00:00:00,544.2,14.9,47.75,10
07/03/2016,00:00:00,543.9,14.9,47.77,9.98
08/03/2016,00:00:00,540.7,14.9,47.75,10
09/03/2016,00:00:00,543.5,14.9,47.72,10.03
10/03/2016,00:00:00,542.7,14.9,47.69,10.06
11/03/2016,00:00:00,544.3,14.9,47.73,10.02
12/03/2016,00:00:00,*,*,*,*
13/03/2016,00:00:00,*,*,*,*
14/03/2016,00:00:00,554.7,14.9,47.74,10.01
15/03/2016,00:00:00,554.7,14.9,47.74,10.01
16/03/2016,00:00:00,554.3,14.9,47.81,9.94
17/03/2016,00:00:00,555.6,14.9,47.87,9.88
18/03/2016,00:00:00,554.2,14.9,47.9,9.85
19/03/2016,00:00:00,549.9,14.9,47.88,9.87
20/03/2016,00:00:00,546.4,14.9,47.82,9.93
21/03/2016,00:00:00,548.5,14.9,47.84,9.91
22/03/2016,00:00:00,540.2,14.9,47.86,9.89
23/03/2016,00:00:00,543.7,14.9,47.85,9.9
24/03/2016,00:00:00,535,14.9,47.78,9.97
25/03/2016,00:00:00,553.6,14.8,47.75,10
26/03/2016,00:00:00,*,*,*,*
27/03/2016,00:00:00,550.6,14.8,47.77,9.98
28/03/2016,00:00:00,554.2,14.7,47.75,10
29/03/2016,00:00:00,527.9,14.8,47.76,9.99
30/03/2016,00:00:00,*,*,*,*
31/03/2016,00:00:00,562,14.6,47.77,9.98
01/04/2016,00:00:00,570.7,14.5,47.76,9.99
02/04/2016,00:00:00,586.2,14.3,47.71,10.04
03/04/2016,00:00:00,591,14.3,47.67,10.08
04/04/2016,00:00:00,594.7,14.1,47.61,10.14
05/04/2016,00:00:00,595.6,14,47.55,10.2
06/04/2016,00:00:00,597.2,14,47.49,10.26
07/04/2016,00:00:00,596.8,14,47.44,10.31
08/04/2016,00:00:00,600.3,13.9,47.38,10.37
09/04/2016,00:00:00,603.5,13.9,47.29,10.46
10/04/2016,00:00:00,605.6,13.9,47.23,10.52
11/04/2016,00:00:00,606,13.9,47.18,10.57
12/04/2016,00:00:00,609.7,13.9,47.15,10.6
13/04/2016,00:00:00,606.1,13.9,47.16,10.59
14/04/2016,00:00:00,603.4,13.9,47.15,10.6
15/04/2016,00:00:00,606,13.9,47.1,10.65
16/04/2016,00:00:00,607.9,13.9,47.07,10.68
17/04/2016,00:00:00,608.9,13.9,47.06,10.69
18/04/2016,00:00:00,606.8,13.8,47,10.75
19/04/2016,00:00:00,606.3,13.8,46.93,10.82
20/04/2016,00:00:00,606.4,13.8,46.85,10.9
21/04/2016,00:00:00,606.8,13.8,46.78,10.97
22/04/2016,00:00:00,606.7,13.8,46.72,11.03
23/04/2016,00:00:00,607,13.8,46.68,11.07
24/04/2016,00:00:00,605.9,13.8,46.59,11.16
25/04/2016,00:00:00,605.6,13.8,46.48,11.27
26/04/2016,00:00:00,606.6,13.8,46.42,11.33
27/04/2016,00:00:00,607,13.8,46.37,11.38
28/04/2016,00:00:00,609.9,13.8,46.4,11.35
29/04/2016,00:00:00,608.2,13.8,46.35,11.4
30/04/2016,00:00:00,609.3,13.8,46.33,11.42
01/05/2016,00:00:00,608.9,13.8,46.26,11.49
02/05/2016,00:00:00,607.9,13.8,46.28,11.47
03/05/2016,00:00:00,574.8,13.9,46.29,11.46
04/05/2016,00:00:00,607.9,13.8,46.25,11.5
05/05/2016,00:00:00,601.4,13.8,46.24,11.51
06/05/2016,00:00:00,*,*,*,*
07/05/2016,00:00:00,609.4,13.8,46.24,11.51
08/05/2016,00:00:00,610.5,13.8,46.23,11.52
09/05/2016,00:00:00,611.9,13.8,46.17,11.58
10/05/2016,00:00:00,612.7,13.8,46.15,11.6
11/05/2016,00:00:00,612.3,13.8,46.07,11.68
12/05/2016,00:00:00,612.9,13.8,46,11.75
13/05/2016,00:00:00,611.9,13.8,45.9,11.85
14/05/2016,00:00:00,611.9,13.8,45.82,11.93
15/05/2016,00:00:00,612,13.8,45.76,11.99
16/05/2016,00:00:00,611.4,13.8,45.71,12.04
17/05/2016,00:00:00,612.9,13.8,45.67,12.08
18/05/2016,00:00:00,610.7,13.8,45.59,12.16
19/05/2016,00:00:00,610.1,13.8,45.58,12.17
20/05/2016,00:00:00,609.6,13.8,45.53,12.22
21/05/2016,00:00:00,609.1,13.8,45.46,12.29
22/05/2016,00:00:00,607.7,13.8,45.39,12.36
23/05/2016,00:00:00,606.1,13.8,45.35,12.4
24/05/2016,00:00:00,606.5,13.8,45.33,12.42
25/05/2016,00:00:00,604.5,13.8,45.3,12.45
26/05/2016,00:00:00,605.1,13.8,45.24,12.51
27/05/2016,00:00:00,606.1,13.8,45.19,12.56
28/05/2016,00:00:00,606.5,13.8,45.17,12.58
29/05/2016,00:00:00,605.9,13.8,45.12,12.63
30/05/2016,00:00:00,605.7,13.8,45.05,12.7
31/05/2016,00:00:00,604.4,13.8,44.99,12.76
01/06/2016,00:00:00,604.3,13.8,44.92,12.83
02/06/2016,00:00:00,604.3,13.9,44.87,12.88
03/06/2016,00:00:00,603.1,13.9,44.78,12.97
04/06/2016,00:00:00,604,13.9,44.7,13.05
05/06/2016,00:00:00,602.9,13.9,44.63,13.12
06/06/2016,00:00:00,602.8,13.9,44.59,13.16
07/06/2016,00:00:00,602.3,13.9,44.53,13.22
08/06/2016,00:00:00,601.6,13.9,44.46,13.29
09/06/2016,00:00:00,602.7,13.9,44.41,13.34
10/06/2016,00:00:00,601.3,13.9,44.39,13.36
11/06/2016,00:00:00,598.5,13.9,44.35,13.4
12/06/2016,00:00:00,599.8,13.9,44.33,13.42
13/06/2016,00:00:00,599.4,13.9,44.27,13.48
14/06/2016,00:00:00,599.7,13.9,44.17,13.58
15/06/2016,00:00:00,599,13.9,44.05,13.7
16/06/2016,00:00:00,601,13.9,44.03,13.72
17/06/2016,00:00:00,598.7,13.9,44,13.75
18/06/2016,00:00:00,598.8,13.9,43.93,13.82
19/06/2016,00:00:00,599.5,13.9,43.84,13.91
20/06/2016,00:00:00,598.8,13.9,43.74,14.01
21/06/2016,00:00:00,599.2,13.9,43.68,14.07
22/06/2016,00:00:00,598.1,13.9,43.61,14.14
23/06/2016,00:00:00,597.7,13.9,43.54,14.21
24/06/2016,00:00:00,597.3,13.9,43.47,14.28
25/06/2016,00:00:00,597,13.9,43.39,14.36
26/06/2016,00:00:00,595.6,13.9,43.32,14.43
27/06/2016,00:00:00,595.8,14,43.28,14.47
28/06/2016,00:00:00,597.2,14,43.23,14.52
29/06/2016,00:00:00,594.6,14,43.16,14.59
30/06/2016,00:00:00,595.8,14,43.09,14.66
01/07/2016,00:00:00,594.1,14,43.06,14.69
02/07/2016,00:00:00,593.5,14,42.98,14.77
03/07/2016,00:00:00,592.4,14,42.88,14.87
04/07/2016,00:00:00,591.8,14,42.8,14.95
05/07/2016,00:00:00,589.3,14,42.72,15.03
06/07/2016,00:00:00,588.9,14,42.67,15.08
07/07/2016,00:00:00,585,14,42.62,15.13
08/07/2016,00:00:00,583.2,14,42.57,15.18
09/07/2016,00:00:00,581.8,14,42.52,15.23
10/07/2016,00:00:00,581,14,42.45,15.3
11/07/2016,00:00:00,579.4,14.1,42.38,15.37
12/07/2016,00:00:00,578.7,14.1,42.32,15.43
13/07/2016,00:00:00,577.4,14.1,42.25,15.5
14/07/2016,00:00:00,577.1,14.1,42.18,15.57
15/07/2016,00:00:00,575.9,14.1,42.1,15.65
16/07/2016,00:00:00,575,14.1,42.01,15.74
17/07/2016,00:00:00,574,14.1,41.94,15.81
18/07/2016,00:00:00,573.7,14.1,41.85,15.9
19/07/2016,00:00:00,573.5,14.1,41.78,15.97
20/07/2016,00:00:00,571.4,14.1,41.68,16.07
21/07/2016,00:00:00,570.9,14.1,41.62,16.13
22/07/2016,00:00:00,568.8,14.1,41.59,16.16
23/07/2016,00:00:00,567.2,14.1,41.55,16.2
24/07/2016,00:00:00,564.3,14.1,41.46,16.29
25/07/2016,00:00:00,562.2,14.1,41.36,16.39
26/07/2016,00:00:00,561.2,14,41.27,16.48
27/07/2016,00:00:00,560.9,14,41.23,16.52
28/07/2016,00:00:00,560,14,41.19,16.56
29/07/2016,00:00:00,558.9,14,41.12,16.63
30/07/2016,00:00:00,558.5,14,41.05,16.7
31/07/2016,00:00:00,557.6,14,40.97,16.78
01/08/2016,00:00:00,557,14,40.91,16.84
02/08/2016,00:00:00,555.5,14,40.87,16.88
03/08/2016,00:00:00,553.8,14,40.8,16.95
04/08/2016,00:00:00,554.3,14,40.73,17.02
05/08/2016,00:00:00,554.4,14,40.67,17.08
06/08/2016,00:00:00,554.1,14,40.58,17.17
07/08/2016,00:00:00,554.7,14,40.51,17.24
08/08/2016,00:00:00,552.9,14,40.43,17.32
09/08/2016,00:00:00,552.9,14,40.34,17.41
10/08/2016,00:00:00,553,14,40.23,17.52
11/08/2016,00:00:00,553.8,14,40.14,17.61
12/08/2016,00:00:00,554,14,40.08,17.67
13/08/2016,00:00:00,554.1,14,40,17.75
14/08/2016,00:00:00,554.1,14,39.94,17.81
15/08/2016,00:00:00,555.4,14,39.89,17.86
16/08/2016,00:00:00,556.8,14.1,39.86,17.89
17/08/2016,00:00:00,555.7,14.1,39.82,17.93
18/08/2016,00:00:00,554,14,39.71,18.04
19/08/2016,00:00:00,553.1,14.1,39.61,18.14
20/08/2016,00:00:00,553.1,14.1,39.52,18.23
21/08/2016,00:00:00,553.1,14.1,39.45,18.3
22/08/2016,00:00:00,553.4,14.1,39.42,18.33
23/08/2016,00:00:00,552.9,14.1,39.39,18.36
24/08/2016,00:00:00,551.6,14.1,39.29,18.46
25/08/2016,00:00:00,551.8,14.1,39.19,18.56
26/08/2016,00:00:00,552.4,14.1,39.1,18.65
27/08/2016,00:00:00,552.7,14.1,39.03,18.72
28/08/2016,00:00:00,553.3,14.1,39,18.75
29/08/2016,00:00:00,553.6,14.1,38.95,18.8
30/08/2016,00:00:00,554,14.1,38.88,18.87
31/08/2016,00:00:00,553.9,14.1,38.83,18.92
01/09/2016,00:00:00,553.5,14.1,38.77,18.98
02/09/2016,00:00:00,552.9,14.1,38.7,19.05
03/09/2016,00:00:00,552.3,14.1,38.62,19.13
04/09/2016,00:00:00,552,14.1,38.56,19.19
05/09/2016,00:00:00,551.4,14.1,38.54,19.21
06/09/2016,00:00:00,551,14.1,38.49,19.26
07/09/2016,00:00:00,551.2,14.1,38.41,19.34
08/09/2016,00:00:00,551.3,14.1,38.36,19.39
09/09/2016,00:00:00,551.5,14.1,38.28,19.47
10/09/2016,00:00:00,551.9,14.1,38.2,19.55
11/09/2016,00:00:00,552.4,14.1,38.15,19.6
12/09/2016,00:00:00,553.4,14.1,38.1,19.65
13/09/2016,00:00:00,554.3,14.1,38.04,19.71
14/09/2016,00:00:00,554.5,14.1,37.98,19.77
15/09/2016,00:00:00,554.9,14.1,37.93,19.82
16/09/2016,00:00:00,554.2,14.1,37.9,19.85
17/09/2016,00:00:00,553.6,14.1,37.9,19.85
18/09/2016,00:00:00,553.6,14.1,37.85,19.9
19/09/2016,00:00:00,553.2,14.1,37.78,19.97
20/09/2016,00:00:00,552.7,14.1,37.69,20.06
21/09/2016,00:00:00,553.3,14.1,37.61,20.14
22/09/2016,00:00:00,553.8,14.2,37.59,20.16
23/09/2016,00:00:00,554.6,14.2,37.57,20.18
24/09/2016,00:00:00,554.8,14.2,37.57,20.18
25/09/2016,00:00:00,553.3,14.2,37.55,20.2
26/09/2016,00:00:00,553.5,14.2,37.51,20.24
27/09/2016,00:00:00,554.2,14.2,37.47,20.28
28/09/2016,00:00:00,553.8,14.2,37.44,20.31
29/09/2016,00:00:00,554.3,14.2,37.41,20.34
30/09/2016,00:00:00,554.3,14.2,37.36,20.39
01/10/2016,00:00:00,554.6,14.2,37.28,20.47
02/10/2016,00:00:00,554.4,14.2,37.2,20.55
03/10/2016,00:00:00,554.2,14.2,37.15,20.6
04/10/2016,00:00:00,554.3,14.2,37.1,20.65
05/10/2016,00:00:00,554.3,14.2,37.02,20.73
06/10/2016,00:00:00,554.2,14.2,36.95,20.8
07/10/2016,00:00:00,554.5,14.2,36.93,20.82
08/10/2016,00:00:00,555.4,14.2,36.93,20.82
09/10/2016,00:00:00,556.1,14.2,36.87,20.88
10/10/2016,00:00:00,556.9,14.2,36.88,20.87
11/10/2016,00:00:00,556.8,14.2,36.86,20.89
12/10/2016,00:00:00,556.4,14.2,36.79,20.96
13/10/2016,00:00:00,556.5,14.2,36.74,21.01
14/10/2016,00:00:00,556.4,14.2,36.73,21.02
15/10/2016,00:00:00,556,14.2,36.69,21.06
16/10/2016,00:00:00,555.7,14.2,36.65,21.1
17/10/2016,00:00:00,555.3,14.2,36.61,21.14
18/10/2016,00:00:00,554.9,14.2,36.56,21.19
19/10/2016,00:00:00,554.9,14.2,36.54,21.21
20/10/2016,00:00:00,553.5,14.2,36.56,21.19
21/10/2016,00:00:00,552.7,14.2,36.51,21.24
22/10/2016,00:00:00,552.5,14.2,36.47,21.28
23/10/2016,00:00:00,552.6,14.2,36.44,21.31
24/10/2016,00:00:00,552.7,14.3,36.41,21.34
25/10/2016,00:00:00,553.4,14.3,36.39,21.36
26/10/2016,00:00:00,553.3,14.3,36.36,21.39
27/10/2016,00:00:00,553.5,14.3,36.35,21.4
28/10/2016,00:00:00,553.4,14.3,36.34,21.41
29/10/2016,00:00:00,552.8,14.3,36.33,21.42
30/10/2016,00:00:00,552.9,14.3,36.32,21.43
31/10/2016,00:00:00,552.4,14.3,36.27,21.48
01/11/2016,00:00:00,551,14.3,36.23,21.52
02/11/2016,00:00:00,545.9,14.3,36.31,21.44
03/11/2016,00:00:00,*,*,*,*
04/11/2016,00:00:00,547.1,14.3,36.45,21.3
05/11/2016,00:00:00,549.4,14.3,36.52,21.23
06/11/2016,00:00:00,552.3,14.3,36.54,21.21
07/11/2016,00:00:00,552.5,14.3,36.57,21.18
08/11/2016,00:00:00,553.9,14.3,36.57,21.18
09/11/2016,00:00:00,553.8,14.3,36.59,21.16
10/11/2016,00:00:00,553.8,14.3,36.56,21.19
11/11/2016,00:00:00,553.7,14.3,36.6,21.15
12/11/2016,00:00:00,553.6,14.3,36.64,21.11
13/11/2016,00:00:00,553.6,14.3,36.65,21.1
